dataset,N,N_indexed,method,attack,frac,seed,recon_f1,recon_em,distinguish_auc
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,A2_distinguishing,0.5,8,,,0.642552
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,A1_reconstruction,0.5,9,0.45278,0.066268,
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,A2_distinguishing,0.5,9,,,0.660335
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,0,0.385509,0.028207,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,0,,,0.586438
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,1,0.397296,0.055926,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,1,,,0.602007
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,2,0.352363,0.025163,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,2,,,0.562359
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,3,0.357034,0.033787,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,3,,,0.570227
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,4,0.329782,0.031914,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,4,,,0.555489
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,5,0.32257,0.04713,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,5,,,0.550009
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,6,0.383014,0.028361,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,6,,,0.585934
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,7,0.366431,0.045254,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,7,,,0.579196
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,8,0.376638,0.04726,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,8,,,0.582855
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.1,9,0.33587,0.038234,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.1,9,,,0.557275
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,0,0.355182,0.039077,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,0,,,0.568268
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,1,0.336906,0.039948,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,1,,,0.558016
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,2,0.357557,0.042467,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,2,,,0.573091
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,3,0.32405,0.043197,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,3,,,0.56365
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,4,0.373081,0.068069,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,4,,,0.584668
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,5,0.360744,0.052741,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,5,,,0.579053
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,6,0.400364,0.052551,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,6,,,0.595862
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,7,0.39865,0.055593,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,7,,,0.601649
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,8,0.390965,0.033829,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,8,,,0.593721
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.2,9,0.385548,0.049925,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.2,9,,,0.583882
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,0,0.373714,0.052584,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,0,,,0.594484
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,1,0.392004,0.046931,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,1,,,0.594576
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,2,0.366325,0.042745,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,2,,,0.578349
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,3,0.406798,0.044642,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,3,,,0.606482
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,4,0.395909,0.062162,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,4,,,0.605262
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,5,0.393111,0.050334,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,5,,,0.599846
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,6,0.391388,0.061578,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,6,,,0.598754
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,7,0.39411,0.067956,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,7,,,0.598921
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,8,0.402837,0.065641,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,8,,,0.605776
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.3,9,0.439509,0.053167,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.3,9,,,0.629398
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,0,0.356238,0.049324,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,0,,,0.578367
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,1,0.383678,0.046333,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,1,,,0.588215
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,2,0.39797,0.058262,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,2,,,0.603507
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,3,0.364259,0.049486,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,3,,,0.583591
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,4,0.388254,0.063045,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,4,,,0.601735
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,5,0.394625,0.038538,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,5,,,0.610835
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,6,0.38301,0.061162,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,6,,,0.599162
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,7,0.420306,0.072465,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,7,,,0.622152
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,8,0.372799,0.053264,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,8,,,0.588834
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.4,9,0.434653,0.058693,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.4,9,,,0.633125
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,0,0.436612,0.047532,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,0,,,0.633927
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,1,0.416641,0.076773,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,1,,,0.618453
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,2,0.419169,0.052825,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,2,,,0.618548
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,3,0.427368,0.06438,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,3,,,0.632448
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,4,0.402367,0.06699,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,4,,,0.61164
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,5,0.451557,0.065298,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,5,,,0.636747
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,6,0.418164,0.063259,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,6,,,0.631711
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,7,0.44585,0.066425,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,7,,,0.636229
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,8,0.378562,0.078998,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,8,,,0.601518
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A1_reconstruction,0.5,9,0.398294,0.071487,
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,A2_distinguishing,0.5,9,,,0.611187
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,0,0.36408,0.033467,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,0,,,0.624349
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,1,0.327963,0.048004,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,1,,,0.605574
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,2,0.351012,0.035763,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,2,,,0.616172
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,3,0.360681,0.052806,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,3,,,0.625674
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,4,0.341739,0.037613,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,4,,,0.607472
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,5,0.338604,0.0409,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,5,,,0.612074
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,6,0.372462,0.040878,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,6,,,0.638289
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,7,0.366275,0.055801,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,7,,,0.62387
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,8,0.389432,0.036092,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,8,,,0.641734
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.1,9,0.321705,0.027384,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.1,9,,,0.603527
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,0,0.409366,0.01488,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,0,,,0.66945
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,1,0.351591,0.04764,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,1,,,0.641111
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,2,0.386179,0.032811,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,2,,,0.655361
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,3,0.345957,0.057282,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,3,,,0.638308
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,4,0.375982,0.042056,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,4,,,0.650943
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,5,0.399774,0.04613,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,5,,,0.673026
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,6,0.331077,0.032897,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,6,,,0.627982
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,7,0.393879,0.063742,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,7,,,0.657385
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,8,0.393407,0.040368,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,8,,,0.662397
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.2,9,0.417081,0.031912,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.2,9,,,0.670715
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,0,0.392483,0.04075,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,0,,,0.674781
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,1,0.365788,0.069392,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,1,,,0.657283
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,2,0.394244,0.039708,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,2,,,0.683302
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,3,0.393876,0.047464,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,3,,,0.685743
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,4,0.426559,0.039418,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,4,,,0.697543
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,5,0.405387,0.054876,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,5,,,0.682118
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,6,0.373486,0.05083,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,6,,,0.66413
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,7,0.389489,0.060569,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,7,,,0.669869
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,8,0.416042,0.062324,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,8,,,0.691919
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.3,9,0.382932,0.049172,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.3,9,,,0.670199
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,0,0.429104,0.05213,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,0,,,0.721615
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,1,0.454771,0.07574,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,1,,,0.734553
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,2,0.384032,0.060401,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,2,,,0.693296
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,3,0.403655,0.045212,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,3,,,0.709144
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,4,0.405149,0.052524,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,4,,,0.70654
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,5,0.437018,0.040875,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,5,,,0.718919
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,6,0.401683,0.0593,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,6,,,0.697321
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,7,0.375655,0.060313,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,7,,,0.685211
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,8,0.378757,0.050619,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,8,,,0.690969
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.4,9,0.410151,0.059134,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.4,9,,,0.713049
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,0,0.405852,0.061605,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,0,,,0.719765
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,1,0.410976,0.070924,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,1,,,0.72428
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,2,0.383084,0.050447,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,2,,,0.711193
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,3,0.362419,0.075383,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,3,,,0.698896
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,4,0.411908,0.060102,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,4,,,0.720606
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,5,0.440292,0.060436,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,5,,,0.738437
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,6,0.462048,0.07202,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,6,,,0.754166
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,7,0.397538,0.051308,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,7,,,0.716135
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,8,0.418186,0.036978,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,8,,,0.726977
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A1_reconstruction,0.5,9,0.417301,0.063245,
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,A2_distinguishing,0.5,9,,,0.725454
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,0,0.000434,0.001265,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,0,,,0.494084
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,1,0.011951,0.001395,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,1,,,0.522878
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,2,0.011982,0.001398,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,2,,,0.522956
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,3,0.00894,0.002046,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,3,,,0.515349
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,4,0.00415,0.001412,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,4,,,0.503375
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,5,0.002366,0.000275,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,5,,,0.498915
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,6,0.004684,0.000109,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,6,,,0.504711
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,7,0.004339,0.002252,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,7,,,0.503849
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,8,0.011878,0.000654,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,8,,,0.522695
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.1,9,0.009106,0.000413,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.1,9,,,0.515765
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,0,0.011687,0.0,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,0,,,0.522219
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,1,0.000378,0.0,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,1,,,0.493944
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,2,0.002129,0.002387,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,2,,,0.498323
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,3,0.0,0.001138,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,3,,,0.488921
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,4,0.003377,0.002086,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,4,,,0.501444
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,5,0.009916,0.001124,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,5,,,0.517791
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,6,0.015711,0.001783,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,6,,,0.532276
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,7,0.010472,0.001153,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,7,,,0.51918
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,8,0.00374,0.001384,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,8,,,0.50235
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.2,9,0.007661,0.0,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.2,9,,,0.512154
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.3,0,0.001226,0.000115,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.3,0,,,0.496064
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.3,1,0.0,0.0,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.3,1,,,0.491878
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.3,2,0.014004,0.0,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.3,2,,,0.528009
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.3,3,0.005754,0.001945,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.3,3,,,0.507386
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.3,4,0.007484,0.001561,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.3,4,,,0.51171
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.3,5,0.004374,0.001045,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.3,5,,,0.503934
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A1_reconstruction,0.3,6,0.012605,0.0,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,A2_distinguishing,0.3,6,,,0.524512
