dataset,N,N_indexed,method,pattern,frac,seed,result_leak,drift10,recall10,recall_oracle10
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.2,2,0.0,0.01686,0.937993,0.974838
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.2,3,0.0,0.010777,0.943766,0.976966
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.2,4,0.0,0.01118,0.940743,0.977572
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.2,5,0.0,0.012691,0.937047,0.974727
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.2,6,0.0,0.017208,0.940278,0.975823
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.2,7,0.0,0.01298,0.943107,0.979088
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.2,8,0.0,0.015469,0.934837,0.973916
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.2,9,0.0,0.008978,0.942085,0.979103
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,0,0.0,0.031056,0.958493,0.973196
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,1,0.0,0.029744,0.963563,0.980685
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,2,0.0,0.030624,0.956988,0.975566
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,3,0.0,0.031063,0.960869,0.980401
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,4,0.0,0.031388,0.959585,0.976971
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,5,0.0,0.026904,0.955008,0.973575
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,6,0.0,0.026389,0.955577,0.974109
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,7,0.0,0.033485,0.959653,0.976877
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,8,0.0,0.02764,0.955731,0.973207
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.2,9,0.0,0.033225,0.96388,0.977167
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,0,0.0,0.0087,0.970452,0.975916
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,1,0.0,0.003842,0.97496,0.979613
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,2,0.0,0.003136,0.973072,0.979275
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,3,0.0,0.004731,0.969385,0.975374
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,4,0.0,0.005038,0.974209,0.977383
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,5,0.0,0.001428,0.970037,0.976757
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,6,0.0,0.004422,0.967073,0.97382
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,7,0.0,0.004204,0.974266,0.976756
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,8,0.0,0.006018,0.970688,0.974748
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.2,9,0.0,0.003239,0.969906,0.975202
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,0,0.0,0.028296,0.955133,0.975683
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,1,0.0,0.01905,0.955638,0.977934
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,2,0.0,0.024193,0.955872,0.976519
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,3,0.0,0.024588,0.954634,0.975781
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,4,0.0,0.02756,0.956903,0.976213
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,5,0.0,0.026345,0.957601,0.975109
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,6,0.0,0.024425,0.954956,0.973322
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,7,0.0,0.028859,0.958309,0.975831
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,8,0.0,0.023324,0.957387,0.975958
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.2,9,0.0,0.020748,0.952782,0.976194
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,0,0.0,0.026928,0.957591,0.978207
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,1,0.0,0.020155,0.956829,0.977345
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,2,0.0,0.018567,0.957796,0.977117
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,3,0.0,0.020008,0.958291,0.974134
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,4,0.0,0.020904,0.958721,0.973966
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,5,0.0,0.02075,0.958697,0.974315
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,6,0.0,0.018639,0.956222,0.972883
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,7,0.0,0.023166,0.961697,0.978159
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,8,0.0,0.022901,0.956643,0.975483
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.2,9,0.0,0.023423,0.963577,0.978574
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,0,0.0,0.041007,0.950798,0.975861
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,1,0.0,0.039889,0.948512,0.974271
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,2,0.0,0.037078,0.953272,0.976388
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,3,0.0,0.035014,0.945559,0.973474
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,4,0.0,0.039574,0.949182,0.976965
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,5,0.0,0.038995,0.951139,0.977193
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,6,0.0,0.038387,0.949821,0.977241
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,7,0.0,0.045513,0.950249,0.975459
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,8,0.0,0.03662,0.950336,0.9771
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.2,9,0.0,0.028899,0.951185,0.976722
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,0,0.0,0.0,0.97624,0.97624
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,1,0.0,0.0,0.976443,0.976443
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,2,0.0,0.0,0.976803,0.976803
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,3,0.0,0.0,0.968865,0.968865
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,4,0.0,0.0,0.976252,0.976252
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,5,0.0,0.0,0.976664,0.976664
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,6,0.0,0.0,0.978248,0.978248
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,7,0.0,0.0,0.975829,0.975829
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,8,0.0,0.0,0.975578,0.975578
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.2,9,0.0,0.0,0.974073,0.974073
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,0,0.0,0.083405,0.936854,0.975663
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,1,0.0,0.085148,0.936865,0.976444
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,2,0.0,0.077373,0.936047,0.977937
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,3,0.0,0.080571,0.934606,0.974612
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,4,0.0,0.085624,0.933598,0.975749
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,5,0.0,0.088423,0.939861,0.976543
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,6,0.0,0.077814,0.940363,0.978865
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,7,0.0,0.080032,0.937483,0.978022
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,8,0.0,0.084169,0.935929,0.976782
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.3,9,0.0,0.080719,0.940581,0.976674
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,0,0.0,0.090957,0.932809,0.976628
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,1,0.0,0.090877,0.936118,0.98064
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,2,0.0,0.088626,0.929535,0.974441
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,3,0.0,0.093036,0.928882,0.972808
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,4,0.0,0.088963,0.931768,0.977549
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,5,0.0,0.08727,0.935408,0.978703
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,6,0.0,0.088894,0.930563,0.975749
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,7,0.0,0.086091,0.932773,0.976694
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,8,0.0,0.094633,0.931268,0.975615
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.3,9,0.0,0.091446,0.93329,0.979466
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,0,0.0,0.003008,0.968208,0.975756
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,1,0.0,0.0,0.970175,0.975437
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,2,0.0,0.007721,0.974768,0.976938
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,3,0.0,0.006353,0.973014,0.978601
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,4,0.0,0.009475,0.973762,0.97548
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,5,0.0,0.00157,0.976526,0.979461
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,6,0.0,0.007449,0.971792,0.975909
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,7,0.0,0.0,0.969583,0.97469
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,8,0.0,0.005253,0.970787,0.977261
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.3,9,0.0,0.00366,0.971864,0.97961
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,0,0.0,0.032129,0.922754,0.97693
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,1,0.0,0.020276,0.918987,0.975485
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,2,0.0,0.024727,0.921573,0.976694
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,3,0.0,0.027861,0.915311,0.97358
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,4,0.0,0.030444,0.920943,0.975865
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,5,0.0,0.029603,0.9208,0.973389
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,6,0.0,0.027507,0.921052,0.979075
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,7,0.0,0.026546,0.919266,0.975726
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,8,0.0,0.030829,0.918897,0.973456
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.3,9,0.0,0.025735,0.924095,0.977788
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,0,0.0,0.077935,0.954228,0.977066
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,1,0.0,0.075765,0.948966,0.974609
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,2,0.0,0.080451,0.947848,0.978413
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,3,0.0,0.080946,0.947749,0.974532
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,4,0.0,0.078272,0.951622,0.973601
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,5,0.0,0.079184,0.958445,0.980291
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,6,0.0,0.078297,0.952946,0.97696
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,7,0.0,0.076507,0.945889,0.974617
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,8,0.0,0.07886,0.951383,0.976427
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.3,9,0.0,0.081038,0.94894,0.976144
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,0,0.0,0.017538,0.937682,0.974956
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,1,0.0,0.014129,0.943029,0.979552
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,2,0.0,0.015933,0.94228,0.979083
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,3,0.0,0.019428,0.94042,0.976846
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,4,0.0,0.018116,0.93973,0.974196
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,5,0.0,0.018056,0.941021,0.973172
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,6,0.0,0.019726,0.936048,0.974199
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,7,0.0,0.019805,0.940505,0.976074
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,8,0.0,0.023924,0.937835,0.97425
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,random,0.3,9,0.0,0.024086,0.936,0.97277
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,0,0.0,0.042728,0.956456,0.974833
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,1,0.0,0.032238,0.956808,0.976191
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,2,0.0,0.035612,0.962556,0.97704
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,3,0.0,0.041758,0.955434,0.975586
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,4,0.0,0.039743,0.959435,0.976387
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,5,0.0,0.038647,0.96028,0.974978
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,6,0.0,0.039574,0.954042,0.974117
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,7,0.0,0.042166,0.955557,0.975693
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,8,0.0,0.030585,0.960724,0.977307
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,random,0.3,9,0.0,0.040362,0.961162,0.977047
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,0,0.0,0.004224,0.973043,0.975934
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,1,0.0,0.0,0.971371,0.977956
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,2,0.0,0.002139,0.97024,0.976895
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,3,0.0,0.0042,0.975883,0.978315
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,4,0.0,0.00093,0.969746,0.972686
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,5,0.0,0.000333,0.974186,0.975617
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,6,0.0,0.003154,0.973114,0.977114
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,7,0.0,0.005395,0.979184,0.980333
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,8,0.0,0.001508,0.977911,0.977669
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,random,0.3,9,0.0,0.004006,0.972087,0.974591
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,0,0.0,0.03348,0.955764,0.976274
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,1,0.0,0.032888,0.953824,0.973933
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,2,0.0,0.033744,0.955882,0.975717
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,3,0.0,0.030999,0.957175,0.978272
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,4,0.0,0.037246,0.956109,0.97611
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,5,0.0,0.030202,0.955394,0.978036
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,6,0.0,0.030846,0.954606,0.975501
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,7,0.0,0.031827,0.952591,0.974318
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,8,0.0,0.035105,0.953644,0.974836
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,random,0.3,9,0.0,0.037435,0.950557,0.973284
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,0,0.0,0.023287,0.960213,0.976737
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,1,0.0,0.027916,0.960164,0.977042
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,2,0.0,0.029383,0.958817,0.978271
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,3,0.0,0.029483,0.958916,0.974206
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,4,0.0,0.030596,0.95638,0.976894
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,5,0.0,0.025937,0.95232,0.971199
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,6,0.0,0.025466,0.958014,0.973483
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,7,0.0,0.023268,0.96045,0.978168
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,8,0.0,0.02864,0.956118,0.974095
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,random,0.3,9,0.0,0.018791,0.959673,0.976367
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,0,0.0,0.051776,0.949736,0.979423
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,1,0.0,0.050817,0.954034,0.977551
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,2,0.0,0.055553,0.946017,0.975552
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,3,0.0,0.046657,0.955898,0.980476
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,4,0.0,0.044255,0.951318,0.976488
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,5,0.0,0.049314,0.954768,0.977498
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,6,0.0,0.048361,0.951162,0.974702
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,7,0.0,0.050191,0.94971,0.97676
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,8,0.0,0.049595,0.945671,0.971785
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,random,0.3,9,0.0,0.053298,0.950162,0.978175
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,0,0.0,0.0,0.976271,0.976271
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,1,0.0,0.0,0.976949,0.976949
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,2,0.0,0.0,0.973127,0.973127
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,3,0.0,0.0,0.972652,0.972652
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,4,0.0,0.0,0.974364,0.974364
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,5,0.0,0.0,0.976345,0.976345
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,6,0.0,0.0,0.9768,0.9768
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,7,0.0,0.0,0.974394,0.974394
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,8,0.0,0.0,0.970913,0.970913
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,random,0.3,9,0.0,0.0,0.974223,0.974223
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,0,0.0,0.103534,0.937639,0.978031
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,1,0.0,0.102592,0.93524,0.973902
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,2,0.0,0.103057,0.933772,0.974219
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,3,0.0,0.101006,0.941198,0.978709
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,4,0.0,0.102046,0.931221,0.973832
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,5,0.0,0.102434,0.938318,0.976102
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,6,0.0,0.105381,0.936409,0.97893
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,7,0.0,0.095172,0.937664,0.977484
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,8,0.0,0.101897,0.941813,0.976142
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,random,0.4,9,0.0,0.101646,0.933906,0.971378
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,0,0.0,0.111906,0.936574,0.979573
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,1,0.0,0.111842,0.9282,0.97321
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,2,0.0,0.120521,0.92567,0.972193
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,3,0.0,0.110134,0.924447,0.972342
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,4,0.0,0.109222,0.930977,0.974627
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,5,0.0,0.109341,0.930683,0.974203
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,6,0.0,0.113142,0.932548,0.97525
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,7,0.0,0.115468,0.931934,0.975595
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,8,0.0,0.109478,0.933704,0.975881
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,random,0.4,9,0.0,0.11327,0.931554,0.979355
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,0,0.0,0.001133,0.966214,0.971149
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,1,0.0,0.007097,0.966534,0.971881
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,2,0.0,0.002456,0.975888,0.978908
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,3,0.0,0.00059,0.970995,0.97327
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,4,0.0,0.000238,0.970492,0.974594
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,5,0.0,0.008684,0.968686,0.973825
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,6,0.0,0.004277,0.973855,0.978121
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,7,0.0,0.001511,0.974863,0.976261
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,8,0.0,0.009299,0.970759,0.977286
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,random,0.4,9,0.0,0.013828,0.973183,0.978728
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,0,0.0,0.031887,0.91827,0.973581
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,1,0.0,0.0321,0.922257,0.975425
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,2,0.0,0.037585,0.921276,0.976933
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,3,0.0,0.027481,0.91206,0.971427
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,4,0.0,0.040542,0.918676,0.973756
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,5,0.0,0.034388,0.925397,0.9784
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,6,0.0,0.033377,0.921138,0.977305
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,7,0.0,0.032589,0.921068,0.976827
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,8,0.0,0.032022,0.922687,0.975633
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,random,0.4,9,0.0,0.033131,0.921194,0.97681
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,0,0.0,0.095589,0.943756,0.973307
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,1,0.0,0.099817,0.948681,0.977085
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,2,0.0,0.096948,0.947777,0.973638
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,3,0.0,0.092944,0.948009,0.975714
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,4,0.0,0.094002,0.949148,0.976007
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,5,0.0,0.099622,0.955016,0.979466
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,6,0.0,0.100614,0.949616,0.973837
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,7,0.0,0.095606,0.951492,0.97645
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,8,0.0,0.10287,0.951569,0.977936
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,random,0.4,9,0.0,0.093649,0.949399,0.975727
