dataset,N,N_indexed,method,revocations_per_s,batch_B,amortized_cost_s,compliance_window_s,seed,window_model,single_source_cost_experiment
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4117.999,2,0.00025501,0.048681,2,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,3845.042,2,0.00027213,0.048221,3,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,3913.208,2,0.00026743,0.047538,4,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4061.519,5,0.00025121,0.049943,0,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,3890.475,5,0.00026218,0.051448,1,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4100.728,5,0.00024906,0.052045,2,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4050.012,5,0.00025187,0.049599,3,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,3937.084,5,0.000259,0.050088,4,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4082.791,10,0.00024743,0.050008,0,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,3995.255,10,0.00025295,0.053,1,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4092.451,10,0.00024693,0.051565,2,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4125.851,10,0.00024494,0.051219,3,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,3962.669,10,0.00025498,0.052455,4,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4153.433,25,0.00024175,0.049266,0,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4006.335,25,0.0002506,0.049711,1,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4163.491,25,0.00024115,0.048514,2,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4001.096,25,0.00025096,0.051301,3,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4040.61,25,0.00024849,0.050354,4,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4097.6,100,0.00024431,0.052655,0,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4217.674,100,0.00023736,0.052048,1,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4064.34,100,0.0002463,0.052253,2,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4048.561,100,0.00024727,0.054667,3,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4129.067,100,0.00024245,0.052029,4,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4368.204,250,0.00022903,0.049219,0,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4032.601,250,0.00024809,0.054043,1,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4026.144,250,0.00024848,0.052699,2,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4035.871,250,0.00024788,0.052165,3,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4180.13,250,0.00023933,0.053547,4,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4367.631,1000,0.00022899,0.059713,0,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4144.66,1000,0.0002413,0.058591,1,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4141.541,1000,0.00024149,0.061531,2,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4193.133,1000,0.00023851,0.056016,3,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4386.454,1000,0.00022801,0.062022,4,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4229.956,2500,0.00023642,0.072419,0,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4325.091,2500,0.00023122,0.071781,1,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4321.779,2500,0.0002314,0.071828,2,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4189.238,2500,0.00023872,0.075463,3,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4337.711,2500,0.00023055,0.076861,4,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4468.853,10000,0.00022378,0.149983,0,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4360.832,10000,0.00022932,0.146949,1,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4381.982,10000,0.00022821,0.148029,2,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4403.78,10000,0.00022709,0.150993,3,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,4253.583,10000,0.0002351,0.143927,4,materialized_role_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24040.576,1,6.62e-05,0.049205,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23117.19,1,6.921e-05,0.051913,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23679.089,1,6.577e-05,0.047075,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24103.535,1,6.626e-05,0.049543,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,22724.565,1,6.885e-05,0.049685,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24130.065,2,5.303e-05,0.046358,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23533.661,2,5.547e-05,0.051896,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23886.758,2,5.431e-05,0.049764,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23612.188,2,5.553e-05,0.052698,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23516.102,2,5.414e-05,0.046456,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23939.491,5,4.655e-05,0.047823,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,25043.119,5,4.496e-05,0.050302,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24047.943,5,4.629e-05,0.04704,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23965.541,5,4.672e-05,0.049976,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23339.712,5,4.81e-05,0.052514,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24960.281,10,4.238e-05,0.046347,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23790.538,10,4.438e-05,0.046902,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24341.559,10,4.362e-05,0.050706,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24464.122,10,4.344e-05,0.051373,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24104.229,10,4.398e-05,0.049799,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23583.154,25,4.345e-05,0.052584,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,23438.854,25,4.376e-05,0.054789,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,25188.851,25,4.07e-05,0.049893,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24525.738,25,4.18e-05,0.051227,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,25097.816,25,4.077e-05,0.046318,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24728.186,100,4.069e-05,0.050427,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24974.844,100,4.029e-05,0.049073,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,25720.754,100,3.915e-05,0.054062,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,25343.81,100,3.971e-05,0.051196,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,25663.431,100,3.922e-05,0.050704,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26134.85,250,3.837e-05,0.053947,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24515.682,250,4.09e-05,0.053066,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26589.02,250,3.771e-05,0.052058,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,25339.998,250,3.957e-05,0.054,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,24624.271,250,4.072e-05,0.053887,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26546.827,1000,3.77e-05,0.058445,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26049.836,1000,3.842e-05,0.061357,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,25211.466,1000,3.969e-05,0.057706,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26637.86,1000,3.757e-05,0.063008,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,25726.944,1000,3.89e-05,0.062755,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26257.75,2500,3.81e-05,0.081637,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,27477.458,2500,3.641e-05,0.073003,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26770.669,2500,3.737e-05,0.0743,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26395.056,2500,3.79e-05,0.074938,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26651.845,2500,3.754e-05,0.081769,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26287.517,10000,3.805e-05,0.145781,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26323.72,10000,3.8e-05,0.145448,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26298.75,10000,3.803e-05,0.156296,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,26985.607,10000,3.706e-05,0.152012,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,27508.69,10000,3.636e-05,0.162223,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25131.134,1,6.41e-05,0.048618,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,24347.259,1,6.669e-05,0.051227,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25842.087,1,6.525e-05,0.053106,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25700.885,1,6.32e-05,0.048576,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25150.063,1,6.535e-05,0.051168,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27348.032,2,4.87e-05,0.04855,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25355.438,2,5.179e-05,0.049421,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,24571.614,2,5.319e-05,0.049977,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,24830.943,2,5.232e-05,0.048206,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25005.177,2,5.191e-05,0.047671,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25118.345,5,4.444e-05,0.046299,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,26373.308,5,4.272e-05,0.048051,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,26493.475,5,4.284e-05,0.050984,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,26310.499,5,4.292e-05,0.04916,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25693.161,5,4.36e-05,0.046755,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,26155.236,10,4.075e-05,0.050251,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25789.334,10,4.152e-05,0.054878,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27301.732,10,3.915e-05,0.050453,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25640.862,10,4.143e-05,0.048601,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,26126.388,10,4.069e-05,0.048251,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,26390.225,25,3.885e-05,0.048011,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27123.381,25,3.786e-05,0.049741,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,26446.339,25,3.888e-05,0.053425,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,26360.448,25,3.892e-05,0.049361,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27166.406,25,3.784e-05,0.051497,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27688.369,100,3.639e-05,0.053862,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,26342.151,100,3.821e-05,0.049216,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28676.468,100,3.513e-05,0.051821,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,25685.39,100,3.918e-05,0.049546,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28222.031,100,3.569e-05,0.052237,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28554.058,250,3.512e-05,0.050025,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27728.694,250,3.618e-05,0.056265,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27751.212,250,3.614e-05,0.053761,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28236.447,250,3.552e-05,0.050497,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27411.502,250,3.659e-05,0.05507,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28120.034,1000,3.559e-05,0.057938,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27982.768,1000,3.577e-05,0.057862,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28725.647,1000,3.484e-05,0.056164,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,29148.263,1000,3.434e-05,0.063769,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28709.472,1000,3.486e-05,0.05995,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,27673.708,2500,3.615e-05,0.076622,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,29322.235,2500,3.412e-05,0.072609,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,29557.157,2500,3.385e-05,0.077572,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28969.014,2500,3.453e-05,0.074008,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28967.722,2500,3.454e-05,0.07655,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,29339.687,10000,3.409e-05,0.146416,0,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,29158.098,10000,3.43e-05,0.154966,1,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,28750.045,10000,3.479e-05,0.149486,2,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,30596.39,10000,3.269e-05,0.151813,3,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,29268.401,10000,3.417e-05,0.149411,4,filtered_search_update,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49216.281,1,2.241e-05,0.004192,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,48678.355,1,2.289e-05,0.00469,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,50637.305,1,2.145e-05,0.003397,2,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49612.38,1,2.186e-05,0.003409,3,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,47068.019,1,2.327e-05,0.004042,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,47135.251,2,2.218e-05,0.003864,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49475.343,2,2.124e-05,0.004109,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49821.002,2,2.106e-05,0.003968,2,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,47396.521,2,2.205e-05,0.003804,3,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,48426.604,2,2.156e-05,0.00366,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,48346.546,5,2.113e-05,0.004425,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49076.257,5,2.08e-05,0.004188,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,51334.861,5,1.994e-05,0.004628,2,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,50297.75,5,2.028e-05,0.003946,3,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,48667.578,5,2.095e-05,0.004063,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49181.08,10,2.053e-05,0.003991,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,52387.976,10,1.93e-05,0.004283,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,48763.886,10,2.071e-05,0.00397,2,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,50676.572,10,1.994e-05,0.004136,3,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49938.677,10,2.024e-05,0.004242,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,48250.327,25,2.081e-05,0.004321,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49580.693,25,2.027e-05,0.004879,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,52474.635,25,1.913e-05,0.003669,2,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49244.298,25,2.039e-05,0.004174,3,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,49907.89,25,2.013e-05,0.004464,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,52099.196,100,1.922e-05,0.00468,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,50692.577,100,1.975e-05,0.005041,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,50748.65,100,1.972e-05,0.003859,2,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,51774.016,100,1.934e-05,0.004378,3,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,51633.22,100,1.939e-05,0.004596,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,51965.102,250,1.925e-05,0.00536,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,52378.343,250,1.91e-05,0.005551,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,50664.074,250,1.975e-05,0.005961,2,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,53108.032,250,1.884e-05,0.005774,3,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,53618.554,250,1.866e-05,0.004902,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,52471.859,1000,1.906e-05,0.010082,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,53308.003,1000,1.876e-05,0.009995,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,50654.531,1000,1.975e-05,0.01061,2,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,52743.544,1000,1.896e-05,0.009891,3,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,52298.928,1000,1.913e-05,0.009768,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,55886.113,2500,1.79e-05,0.018151,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,53219.503,2500,1.879e-05,0.016015,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,54197.76,2500,1.845e-05,0.020092,2,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,52496.783,2500,1.905e-05,0.019987,3,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,53884.619,2500,1.856e-05,0.017798,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,55324.302,10000,1.808e-05,0.065066,0,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,55671.418,10000,1.797e-05,0.068294,1,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,53262.139,10000,1.878e-05,0.060125,2,immediate_per_view_erasure,True
