dataset,N,N_indexed,roles,users,shared_fraction,private_fraction,revocation_mix,target_pattern,seed,effective_view_class_count,overlay_size_bytes,memory_ratio_vs_shared,query_latency_ms,drift10,operational_leakage,revocation_throughput
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,per-user-heavy,hub,1,1000,1088533555,1.0,9.6976,0.012912,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,per-user-heavy,hub,2,1000,1088533555,1.0,9.6976,0.012912,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,per-user-heavy,cluster,0,1000,908893439,1.0,9.6976,0.0114,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,per-user-heavy,cluster,1,1000,908893439,1.0,9.6976,0.0114,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,per-user-heavy,cluster,2,1000,908893439,1.0,9.6976,0.0114,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,per-user-heavy,bridge,0,1000,1152690739,1.0,9.6976,0.013452,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,per-user-heavy,bridge,1,1000,1152690739,1.0,9.6976,0.013452,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,per-user-heavy,bridge,2,1000,1152690739,1.0,9.6976,0.013452,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,random,0,1000,716421888,1.0,9.6976,0.00978,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,random,1,1000,716421888,1.0,9.6976,0.00978,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,random,2,1000,716421888,1.0,9.6976,0.00978,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,hub,0,1000,1088533555,1.0,9.6976,0.012912,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,hub,1,1000,1088533555,1.0,9.6976,0.012912,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,hub,2,1000,1088533555,1.0,9.6976,0.012912,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,cluster,0,1000,908893439,1.0,9.6976,0.0114,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,cluster,1,1000,908893439,1.0,9.6976,0.0114,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,cluster,2,1000,908893439,1.0,9.6976,0.0114,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,bridge,0,1000,1152690739,1.0,9.6976,0.013452,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,bridge,1,1000,1152690739,1.0,9.6976,0.013452,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,balanced,bridge,2,1000,1152690739,1.0,9.6976,0.013452,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,random,0,1000,716421888,1.0,9.7504,0.00978,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,random,1,1000,716421888,1.0,9.7504,0.00978,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,random,2,1000,716421888,1.0,9.7504,0.00978,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,hub,0,1000,1088533555,1.0,9.7504,0.012912,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,hub,1,1000,1088533555,1.0,9.7504,0.012912,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,hub,2,1000,1088533555,1.0,9.7504,0.012912,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,cluster,0,1000,908893439,1.0,9.7504,0.0114,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,cluster,1,1000,908893439,1.0,9.7504,0.0114,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,cluster,2,1000,908893439,1.0,9.7504,0.0114,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,bridge,0,1000,1152690739,1.0,9.7504,0.013452,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,bridge,1,1000,1152690739,1.0,9.7504,0.013452,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-role-heavy,bridge,2,1000,1152690739,1.0,9.7504,0.013452,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,random,0,1000,716421888,1.0,9.7504,0.00978,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,random,1,1000,716421888,1.0,9.7504,0.00978,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,random,2,1000,716421888,1.0,9.7504,0.00978,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,hub,0,1000,1088533555,1.0,9.7504,0.012912,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,hub,1,1000,1088533555,1.0,9.7504,0.012912,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,hub,2,1000,1088533555,1.0,9.7504,0.012912,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,cluster,0,1000,908893439,1.0,9.7504,0.0114,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,cluster,1,1000,908893439,1.0,9.7504,0.0114,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,cluster,2,1000,908893439,1.0,9.7504,0.0114,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,bridge,0,1000,1152690739,1.0,9.7504,0.013452,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,bridge,1,1000,1152690739,1.0,9.7504,0.013452,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,per-user-heavy,bridge,2,1000,1152690739,1.0,9.7504,0.013452,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,random,0,1000,716421888,1.0,9.7504,0.00978,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,random,1,1000,716421888,1.0,9.7504,0.00978,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,random,2,1000,716421888,1.0,9.7504,0.00978,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,hub,0,1000,1088533555,1.0,9.7504,0.012912,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,hub,1,1000,1088533555,1.0,9.7504,0.012912,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,hub,2,1000,1088533555,1.0,9.7504,0.012912,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,cluster,0,1000,908893439,1.0,9.7504,0.0114,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,cluster,1,1000,908893439,1.0,9.7504,0.0114,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,cluster,2,1000,908893439,1.0,9.7504,0.0114,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,bridge,0,1000,1152690739,1.0,9.7504,0.013452,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,bridge,1,1000,1152690739,1.0,9.7504,0.013452,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,balanced,bridge,2,1000,1152690739,1.0,9.7504,0.013452,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,random,0,1000,716421888,1.0,9.856,0.00978,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,random,1,1000,716421888,1.0,9.856,0.00978,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,random,2,1000,716421888,1.0,9.856,0.00978,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,hub,0,1000,1088533555,1.0,9.856,0.012912,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,hub,1,1000,1088533555,1.0,9.856,0.012912,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,hub,2,1000,1088533555,1.0,9.856,0.012912,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,cluster,0,1000,908893439,1.0,9.856,0.0114,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,cluster,1,1000,908893439,1.0,9.856,0.0114,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,cluster,2,1000,908893439,1.0,9.856,0.0114,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,bridge,0,1000,1152690739,1.0,9.856,0.013452,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,bridge,1,1000,1152690739,1.0,9.856,0.013452,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-role-heavy,bridge,2,1000,1152690739,1.0,9.856,0.013452,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,random,0,1000,716421888,1.0,9.856,0.00978,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,random,1,1000,716421888,1.0,9.856,0.00978,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,random,2,1000,716421888,1.0,9.856,0.00978,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,hub,0,1000,1088533555,1.0,9.856,0.012912,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,hub,1,1000,1088533555,1.0,9.856,0.012912,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,hub,2,1000,1088533555,1.0,9.856,0.012912,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,cluster,0,1000,908893439,1.0,9.856,0.0114,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,cluster,1,1000,908893439,1.0,9.856,0.0114,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,cluster,2,1000,908893439,1.0,9.856,0.0114,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,bridge,0,1000,1152690739,1.0,9.856,0.013452,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,bridge,1,1000,1152690739,1.0,9.856,0.013452,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,per-user-heavy,bridge,2,1000,1152690739,1.0,9.856,0.013452,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,random,0,1000,716421888,1.0,9.856,0.00978,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,random,1,1000,716421888,1.0,9.856,0.00978,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,random,2,1000,716421888,1.0,9.856,0.00978,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,hub,0,1000,1088533555,1.0,9.856,0.012912,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,hub,1,1000,1088533555,1.0,9.856,0.012912,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,hub,2,1000,1088533555,1.0,9.856,0.012912,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,cluster,0,1000,908893439,1.0,9.856,0.0114,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,cluster,1,1000,908893439,1.0,9.856,0.0114,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,cluster,2,1000,908893439,1.0,9.856,0.0114,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,bridge,0,1000,1152690739,1.0,9.856,0.013452,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,bridge,1,1000,1152690739,1.0,9.856,0.013452,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,balanced,bridge,2,1000,1152690739,1.0,9.856,0.013452,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,random,0,1000,800628192,1.0,9.6976,0.00978,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,random,1,1000,800628192,1.0,9.6976,0.00978,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,random,2,1000,800628192,1.0,9.6976,0.00978,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,hub,0,1000,1242510796,1.0,9.6976,0.012912,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,hub,1,1000,1242510796,1.0,9.6976,0.012912,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,hub,2,1000,1242510796,1.0,9.6976,0.012912,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,cluster,0,1000,1029188160,1.0,9.6976,0.0114,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,cluster,1,1000,1029188160,1.0,9.6976,0.0114,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,cluster,2,1000,1029188160,1.0,9.6976,0.0114,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,bridge,0,1000,1318697452,1.0,9.6976,0.013452,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,bridge,1,1000,1318697452,1.0,9.6976,0.013452,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-role-heavy,bridge,2,1000,1318697452,1.0,9.6976,0.013452,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,random,0,1000,800628192,1.0,9.6976,0.00978,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,random,1,1000,800628192,1.0,9.6976,0.00978,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,random,2,1000,800628192,1.0,9.6976,0.00978,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,hub,0,1000,1242510796,1.0,9.6976,0.012912,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,hub,1,1000,1242510796,1.0,9.6976,0.012912,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,hub,2,1000,1242510796,1.0,9.6976,0.012912,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,cluster,0,1000,1029188160,1.0,9.6976,0.0114,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,cluster,1,1000,1029188160,1.0,9.6976,0.0114,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,cluster,2,1000,1029188160,1.0,9.6976,0.0114,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,bridge,0,1000,1318697452,1.0,9.6976,0.013452,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,bridge,1,1000,1318697452,1.0,9.6976,0.013452,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,per-user-heavy,bridge,2,1000,1318697452,1.0,9.6976,0.013452,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,random,0,1000,800628192,1.0,9.6976,0.00978,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,random,1,1000,800628192,1.0,9.6976,0.00978,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,random,2,1000,800628192,1.0,9.6976,0.00978,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,hub,0,1000,1242510796,1.0,9.6976,0.012912,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,hub,1,1000,1242510796,1.0,9.6976,0.012912,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,hub,2,1000,1242510796,1.0,9.6976,0.012912,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,cluster,0,1000,1029188160,1.0,9.6976,0.0114,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,cluster,1,1000,1029188160,1.0,9.6976,0.0114,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,cluster,2,1000,1029188160,1.0,9.6976,0.0114,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,bridge,0,1000,1318697452,1.0,9.6976,0.013452,0.0,49169.142
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,bridge,1,1000,1318697452,1.0,9.6976,0.013452,0.0,50917.541
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,balanced,bridge,2,1000,1318697452,1.0,9.6976,0.013452,0.0,48560.392
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,random,0,1000,800628192,1.0,9.7504,0.00978,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,random,1,1000,800628192,1.0,9.7504,0.00978,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,random,2,1000,800628192,1.0,9.7504,0.00978,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,hub,0,1000,1242510796,1.0,9.7504,0.012912,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,hub,1,1000,1242510796,1.0,9.7504,0.012912,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,hub,2,1000,1242510796,1.0,9.7504,0.012912,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,cluster,0,1000,1029188160,1.0,9.7504,0.0114,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,cluster,1,1000,1029188160,1.0,9.7504,0.0114,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,cluster,2,1000,1029188160,1.0,9.7504,0.0114,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,bridge,0,1000,1318697452,1.0,9.7504,0.013452,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,bridge,1,1000,1318697452,1.0,9.7504,0.013452,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-role-heavy,bridge,2,1000,1318697452,1.0,9.7504,0.013452,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,random,0,1000,800628192,1.0,9.7504,0.00978,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,random,1,1000,800628192,1.0,9.7504,0.00978,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,random,2,1000,800628192,1.0,9.7504,0.00978,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,hub,0,1000,1242510796,1.0,9.7504,0.012912,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,hub,1,1000,1242510796,1.0,9.7504,0.012912,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,hub,2,1000,1242510796,1.0,9.7504,0.012912,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,cluster,0,1000,1029188160,1.0,9.7504,0.0114,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,cluster,1,1000,1029188160,1.0,9.7504,0.0114,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,cluster,2,1000,1029188160,1.0,9.7504,0.0114,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,bridge,0,1000,1318697452,1.0,9.7504,0.013452,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,bridge,1,1000,1318697452,1.0,9.7504,0.013452,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,per-user-heavy,bridge,2,1000,1318697452,1.0,9.7504,0.013452,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,random,0,1000,800628192,1.0,9.7504,0.00978,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,random,1,1000,800628192,1.0,9.7504,0.00978,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,random,2,1000,800628192,1.0,9.7504,0.00978,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,hub,0,1000,1242510796,1.0,9.7504,0.012912,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,hub,1,1000,1242510796,1.0,9.7504,0.012912,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,hub,2,1000,1242510796,1.0,9.7504,0.012912,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,cluster,0,1000,1029188160,1.0,9.7504,0.0114,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,cluster,1,1000,1029188160,1.0,9.7504,0.0114,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,cluster,2,1000,1029188160,1.0,9.7504,0.0114,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,bridge,0,1000,1318697452,1.0,9.7504,0.013452,0.0,43611.731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,bridge,1,1000,1318697452,1.0,9.7504,0.013452,0.0,47135.781
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,balanced,bridge,2,1000,1318697452,1.0,9.7504,0.013452,0.0,47881.236
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,random,0,1000,800628192,1.0,9.856,0.00978,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,random,1,1000,800628192,1.0,9.856,0.00978,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,random,2,1000,800628192,1.0,9.856,0.00978,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,hub,0,1000,1242510796,1.0,9.856,0.012912,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,hub,1,1000,1242510796,1.0,9.856,0.012912,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,hub,2,1000,1242510796,1.0,9.856,0.012912,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,cluster,0,1000,1029188160,1.0,9.856,0.0114,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,cluster,1,1000,1029188160,1.0,9.856,0.0114,0.0,44077.553
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,cluster,2,1000,1029188160,1.0,9.856,0.0114,0.0,45186.018
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,bridge,0,1000,1318697452,1.0,9.856,0.013452,0.0,42002.096
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,per-role-heavy,bridge,1,1000,1318697452,1.0,9.856,0.013452,0.0,44077.553
