dataset,N,N_indexed,exception_rate,users,roles,predicate_implementation,seed,predicate_lookup_latency_ns,query_latency_overhead_pct,memory_ratio_vs_shared,effective_view_class_count,overlay_count,drift10,operational_leakage,revocation_throughput
SIFT1M,1000000,1000000,0.5,10000,500,hash_set,1,108.168191,5.090057,1.0,7011,35555,0.010451,0.0,17317.853
SIFT1M,1000000,1000000,0.5,10000,500,hash_set,2,112.152433,4.845796,1.0,6619,33595,0.013517,0.0,18539.008
SIFT1M,1000000,1000000,0.5,10000,500,hash_set,3,111.312467,4.779757,1.0,6524,33120,0.010858,0.0,19479.217
SIFT1M,1000000,1000000,0.5,10000,500,hash_set,4,110.973659,5.061062,1.0,6759,34295,0.014468,0.0,19284.458
SIFT1M,1000000,1000000,0.5,10000,500,roaring_bitmap,0,97.433901,5.060393,1.0,6939,35195,0.009784,0.0,20193.764
SIFT1M,1000000,1000000,0.5,10000,500,roaring_bitmap,1,97.634737,4.674067,1.0,6588,33440,0.012608,0.0,18185.35
SIFT1M,1000000,1000000,0.5,10000,500,roaring_bitmap,2,102.639143,4.495191,1.0,6718,34090,0.010331,0.0,18045.605
SIFT1M,1000000,1000000,0.5,10000,500,roaring_bitmap,3,99.888323,4.685206,1.0,6526,33130,0.012555,0.0,18383.831
SIFT1M,1000000,1000000,0.5,10000,500,roaring_bitmap,4,99.803177,4.50518,1.0,6514,33070,0.012055,0.0,18293.784
SIFT1M,1000000,1000000,0.5,10000,500,role_bitset,0,82.778864,3.722662,1.0,6522,33110,0.012584,0.0,17931.947
SIFT1M,1000000,1000000,0.5,10000,500,role_bitset,1,83.323386,4.192379,1.0,6699,33995,0.015088,0.0,19588.086
SIFT1M,1000000,1000000,0.5,10000,500,role_bitset,2,78.608296,3.707601,1.0,6682,33910,0.014008,0.0,18322.022
SIFT1M,1000000,1000000,0.5,10000,500,role_bitset,3,83.75279,3.894899,1.0,6409,32545,0.013892,0.0,17792.938
SIFT1M,1000000,1000000,0.5,10000,500,role_bitset,4,83.010515,3.389945,1.0,6433,32665,0.01376,0.0,18351.02
SIFT1M,1000000,1000000,0.5,10000,500,effective_view_id,0,68.034211,3.387989,1.0,6398,32490,0.011185,0.0,17890.382
SIFT1M,1000000,1000000,0.5,10000,500,effective_view_id,1,74.520166,3.390765,1.0,6983,35415,0.010098,0.0,19070.19
SIFT1M,1000000,1000000,0.5,10000,500,effective_view_id,2,74.724464,3.255072,1.0,6739,34195,0.012483,0.0,18536.132
SIFT1M,1000000,1000000,0.5,10000,500,effective_view_id,3,76.099689,3.243004,1.0,6674,33870,0.010804,0.0,18169.503
SIFT1M,1000000,1000000,0.5,10000,500,effective_view_id,4,74.321925,3.337503,1.0,6440,32700,0.011477,0.0,18545.732
SIFT1M,1000000,1000000,0.5,100000,10,short_sorted_vector,0,142.466337,5.638675,1.0,132,670,0.013239,0.0,17962.992
SIFT1M,1000000,1000000,0.5,100000,10,short_sorted_vector,1,136.513692,5.721839,1.0,131,665,0.011775,0.0,17630.997
SIFT1M,1000000,1000000,0.5,100000,10,short_sorted_vector,2,138.852239,5.979748,1.0,128,650,0.012207,0.0,18619.3
SIFT1M,1000000,1000000,0.5,100000,10,short_sorted_vector,3,127.838129,5.866725,1.0,136,690,0.013574,0.0,17590.455
SIFT1M,1000000,1000000,0.5,100000,10,short_sorted_vector,4,133.765106,6.102347,1.0,131,665,0.011654,0.0,17919.102
SIFT1M,1000000,1000000,0.5,100000,10,hash_set,0,109.198649,4.905282,1.0,136,690,0.011859,0.0,18337.687
SIFT1M,1000000,1000000,0.5,100000,10,hash_set,1,112.794526,4.730988,1.0,137,695,0.013426,0.0,18575.637
SIFT1M,1000000,1000000,0.5,100000,10,hash_set,2,112.28092,5.214434,1.0,140,710,0.012677,0.0,20165.14
SIFT1M,1000000,1000000,0.5,100000,10,hash_set,3,113.569317,4.90033,1.0,132,670,0.01297,0.0,18379.099
SIFT1M,1000000,1000000,0.5,100000,10,hash_set,4,107.262612,4.842978,1.0,143,725,0.010181,0.0,19218.953
SIFT1M,1000000,1000000,0.5,100000,10,roaring_bitmap,0,100.944148,4.386653,1.0,130,660,0.012027,0.0,18380.416
SIFT1M,1000000,1000000,0.5,100000,10,roaring_bitmap,1,99.961111,4.514373,1.0,134,680,0.012723,0.0,19234.575
SIFT1M,1000000,1000000,0.5,100000,10,roaring_bitmap,2,102.110352,4.70286,1.0,139,705,0.009939,0.0,18449.389
SIFT1M,1000000,1000000,0.5,100000,10,roaring_bitmap,3,101.881614,4.511131,1.0,132,670,0.009011,0.0,18339.413
SIFT1M,1000000,1000000,0.5,100000,10,roaring_bitmap,4,96.56333,4.884222,1.0,132,670,0.011233,0.0,18134.968
SIFT1M,1000000,1000000,0.5,100000,10,role_bitset,0,83.514202,3.940743,1.0,128,650,0.012394,0.0,18948.636
SIFT1M,1000000,1000000,0.5,100000,10,role_bitset,1,84.048301,3.554912,1.0,135,685,0.013174,0.0,17990.422
SIFT1M,1000000,1000000,0.5,100000,10,role_bitset,2,81.087854,3.744537,1.0,134,680,0.01181,0.0,19640.805
SIFT1M,1000000,1000000,0.5,100000,10,role_bitset,3,76.641019,3.769144,1.0,133,675,0.010902,0.0,17068.259
SIFT1M,1000000,1000000,0.5,100000,10,role_bitset,4,83.504265,3.236454,1.0,129,655,0.012201,0.0,18764.679
SIFT1M,1000000,1000000,0.5,100000,10,effective_view_id,0,72.252684,3.095081,1.0,135,685,0.014171,0.0,20058.661
SIFT1M,1000000,1000000,0.5,100000,10,effective_view_id,1,66.540271,3.402231,1.0,140,710,0.012516,0.0,19254.811
SIFT1M,1000000,1000000,0.5,100000,10,effective_view_id,2,67.420874,3.016248,1.0,136,690,0.013495,0.0,20857.214
SIFT1M,1000000,1000000,0.5,100000,10,effective_view_id,3,72.022517,3.266054,1.0,133,675,0.010592,0.0,17931.272
SIFT1M,1000000,1000000,0.5,100000,10,effective_view_id,4,74.443433,3.506739,1.0,134,680,0.014578,0.0,18882.911
SIFT1M,1000000,1000000,0.5,100000,50,short_sorted_vector,0,133.261108,6.105303,1.0,644,3270,0.011799,0.0,17338.653
SIFT1M,1000000,1000000,0.5,100000,50,short_sorted_vector,1,138.00688,5.844635,1.0,683,3465,0.014715,0.0,18744.219
SIFT1M,1000000,1000000,0.5,100000,50,short_sorted_vector,2,137.006959,5.851626,1.0,683,3465,0.014566,0.0,20071.287
SIFT1M,1000000,1000000,0.5,100000,50,short_sorted_vector,3,132.312747,6.189172,1.0,659,3345,0.011751,0.0,17628.08
SIFT1M,1000000,1000000,0.5,100000,50,short_sorted_vector,4,137.601631,5.84256,1.0,694,3520,0.008353,0.0,18564.894
SIFT1M,1000000,1000000,0.5,100000,50,hash_set,0,114.977246,4.723088,1.0,652,3310,0.011804,0.0,18009.892
SIFT1M,1000000,1000000,0.5,100000,50,hash_set,1,111.564635,5.115156,1.0,688,3490,0.013285,0.0,17026.475
SIFT1M,1000000,1000000,0.5,100000,50,hash_set,2,112.537453,4.841134,1.0,678,3440,0.01267,0.0,17852.62
SIFT1M,1000000,1000000,0.5,100000,50,hash_set,3,112.632335,4.863795,1.0,700,3550,0.011227,0.0,17515.988
SIFT1M,1000000,1000000,0.5,100000,50,hash_set,4,110.881311,4.700887,1.0,663,3365,0.010024,0.0,18172.335
SIFT1M,1000000,1000000,0.5,100000,50,roaring_bitmap,0,98.533557,4.547673,1.0,692,3510,0.013457,0.0,20282.546
SIFT1M,1000000,1000000,0.5,100000,50,roaring_bitmap,1,98.843453,4.823917,1.0,705,3575,0.010578,0.0,17851.564
SIFT1M,1000000,1000000,0.5,100000,50,roaring_bitmap,2,100.823606,4.611082,1.0,658,3340,0.010565,0.0,18538.014
SIFT1M,1000000,1000000,0.5,100000,50,roaring_bitmap,3,104.341415,4.669219,1.0,642,3260,0.01032,0.0,18655.983
SIFT1M,1000000,1000000,0.5,100000,50,roaring_bitmap,4,99.68589,4.511974,1.0,720,3650,0.014018,0.0,17995.021
SIFT1M,1000000,1000000,0.5,100000,50,role_bitset,0,82.527793,3.879651,1.0,722,3660,0.011203,0.0,18540.828
SIFT1M,1000000,1000000,0.5,100000,50,role_bitset,1,83.273659,3.958727,1.0,644,3270,0.011945,0.0,19766.447
SIFT1M,1000000,1000000,0.5,100000,50,role_bitset,2,81.479613,3.875093,1.0,669,3395,0.011616,0.0,18078.514
SIFT1M,1000000,1000000,0.5,100000,50,role_bitset,3,82.779138,4.214892,1.0,680,3450,0.011328,0.0,19807.566
SIFT1M,1000000,1000000,0.5,100000,50,role_bitset,4,90.320376,3.442342,1.0,692,3510,0.012252,0.0,18879.059
SIFT1M,1000000,1000000,0.5,100000,50,effective_view_id,0,75.778286,3.280073,1.0,669,3395,0.01404,0.0,18194.045
SIFT1M,1000000,1000000,0.5,100000,50,effective_view_id,1,80.944903,3.38858,1.0,652,3310,0.014674,0.0,18789.251
SIFT1M,1000000,1000000,0.5,100000,50,effective_view_id,2,79.719369,3.400569,1.0,674,3420,0.012168,0.0,18487.98
SIFT1M,1000000,1000000,0.5,100000,50,effective_view_id,3,71.348365,3.395669,1.0,674,3420,0.011441,0.0,18514.487
SIFT1M,1000000,1000000,0.5,100000,50,effective_view_id,4,76.128344,3.643532,1.0,656,3330,0.014112,0.0,18131.333
SIFT1M,1000000,1000000,0.5,100000,100,short_sorted_vector,0,136.491942,6.100312,1.0,1424,7220,0.013259,0.0,18625.231
SIFT1M,1000000,1000000,0.5,100000,100,short_sorted_vector,1,130.727408,5.943658,1.0,1441,7305,0.01249,0.0,18019.736
SIFT1M,1000000,1000000,0.5,100000,100,short_sorted_vector,2,132.536898,5.92769,1.0,1344,6820,0.012551,0.0,19241.649
SIFT1M,1000000,1000000,0.5,100000,100,short_sorted_vector,3,136.393153,5.946126,1.0,1352,6860,0.011261,0.0,19104.73
SIFT1M,1000000,1000000,0.5,100000,100,short_sorted_vector,4,135.942285,6.206918,1.0,1356,6880,0.007787,0.0,17537.963
SIFT1M,1000000,1000000,0.5,100000,100,hash_set,0,109.145928,5.238211,1.0,1355,6875,0.010385,0.0,18231.767
SIFT1M,1000000,1000000,0.5,100000,100,hash_set,1,110.076591,4.74058,1.0,1317,6685,0.01058,0.0,17794.519
SIFT1M,1000000,1000000,0.5,100000,100,hash_set,2,110.513597,5.067915,1.0,1357,6885,0.011365,0.0,19693.083
SIFT1M,1000000,1000000,0.5,100000,100,hash_set,3,115.889331,5.132993,1.0,1374,6970,0.011389,0.0,18565.983
SIFT1M,1000000,1000000,0.5,100000,100,hash_set,4,112.925636,4.744585,1.0,1397,7085,0.013169,0.0,18638.41
SIFT1M,1000000,1000000,0.5,100000,100,roaring_bitmap,0,98.00154,4.776643,1.0,1322,6710,0.010298,0.0,20028.423
SIFT1M,1000000,1000000,0.5,100000,100,roaring_bitmap,1,100.192659,4.791876,1.0,1325,6725,0.010869,0.0,18543.512
SIFT1M,1000000,1000000,0.5,100000,100,roaring_bitmap,2,100.731152,4.691245,1.0,1391,7055,0.012699,0.0,19549.709
SIFT1M,1000000,1000000,0.5,100000,100,roaring_bitmap,3,102.17643,4.090331,1.0,1359,6895,0.012357,0.0,17716.942
SIFT1M,1000000,1000000,0.5,100000,100,roaring_bitmap,4,100.202975,4.591874,1.0,1383,7015,0.014585,0.0,17851.189
SIFT1M,1000000,1000000,0.5,100000,100,role_bitset,0,84.922305,3.65707,1.0,1313,6665,0.010724,0.0,19247.388
SIFT1M,1000000,1000000,0.5,100000,100,role_bitset,1,83.799556,3.676253,1.0,1363,6915,0.012911,0.0,18955.838
SIFT1M,1000000,1000000,0.5,100000,100,role_bitset,2,78.455155,3.796424,1.0,1327,6735,0.011415,0.0,18795.951
SIFT1M,1000000,1000000,0.5,100000,100,role_bitset,3,82.1357,3.543746,1.0,1363,6915,0.014137,0.0,19054.7
SIFT1M,1000000,1000000,0.5,100000,100,role_bitset,4,77.959958,3.782666,1.0,1348,6840,0.010168,0.0,19717.785
SIFT1M,1000000,1000000,0.5,100000,100,effective_view_id,0,70.932663,3.702175,1.0,1341,6805,0.013778,0.0,19052.208
SIFT1M,1000000,1000000,0.5,100000,100,effective_view_id,1,70.140511,3.552294,1.0,1489,7545,0.010896,0.0,18308.767
SIFT1M,1000000,1000000,0.5,100000,100,effective_view_id,2,73.141847,3.291843,1.0,1304,6620,0.013024,0.0,18773.273
SIFT1M,1000000,1000000,0.5,100000,100,effective_view_id,3,73.929841,3.282799,1.0,1345,6825,0.012101,0.0,17845.727
SIFT1M,1000000,1000000,0.5,100000,100,effective_view_id,4,73.791113,3.362798,1.0,1336,6780,0.011991,0.0,17057.843
SIFT1M,1000000,1000000,0.5,100000,500,short_sorted_vector,0,132.849296,5.789007,1.0,6926,35130,0.011063,0.0,19586.656
SIFT1M,1000000,1000000,0.5,100000,500,short_sorted_vector,1,130.971555,5.835188,1.0,6937,35185,0.011317,0.0,19465.121
SIFT1M,1000000,1000000,0.5,100000,500,short_sorted_vector,2,134.938886,6.248895,1.0,6675,33875,0.014374,0.0,18512.75
SIFT1M,1000000,1000000,0.5,100000,500,short_sorted_vector,3,137.837282,6.003197,1.0,6781,34405,0.012407,0.0,18719.089
SIFT1M,1000000,1000000,0.5,100000,500,short_sorted_vector,4,132.740969,6.132466,1.0,6719,34095,0.012436,0.0,18641.512
SIFT1M,1000000,1000000,0.5,100000,500,hash_set,0,110.772383,4.914187,1.0,6870,34850,0.014229,0.0,19381.114
SIFT1M,1000000,1000000,0.5,100000,500,hash_set,1,111.475894,4.67533,1.0,6686,33930,0.014294,0.0,20160.071
SIFT1M,1000000,1000000,0.5,100000,500,hash_set,2,110.669958,4.951452,1.0,6412,32560,0.012988,0.0,19671.623
SIFT1M,1000000,1000000,0.5,100000,500,hash_set,3,109.28887,5.264658,1.0,6456,32780,0.011907,0.0,18520.194
SIFT1M,1000000,1000000,0.5,100000,500,hash_set,4,113.823373,5.128249,1.0,6310,32050,0.013307,0.0,19007.164
SIFT1M,1000000,1000000,0.5,100000,500,roaring_bitmap,0,101.358215,4.535278,1.0,6924,35120,0.010933,0.0,18972.51
SIFT1M,1000000,1000000,0.5,100000,500,roaring_bitmap,1,101.425519,4.355099,1.0,6583,33415,0.011098,0.0,18443.968
SIFT1M,1000000,1000000,0.5,100000,500,roaring_bitmap,2,97.369051,4.568445,1.0,6874,34870,0.012612,0.0,18477.485
SIFT1M,1000000,1000000,0.5,100000,500,roaring_bitmap,3,101.780554,4.413984,1.0,6900,35000,0.009568,0.0,18308.235
SIFT1M,1000000,1000000,0.5,100000,500,roaring_bitmap,4,101.064647,4.635813,1.0,7012,35560,0.013128,0.0,18791.685
SIFT1M,1000000,1000000,0.5,100000,500,role_bitset,0,82.535759,4.253637,1.0,6700,34000,0.010989,0.0,17492.205
SIFT1M,1000000,1000000,0.5,100000,500,role_bitset,1,84.249887,3.751777,1.0,7040,35700,0.009463,0.0,18286.78
SIFT1M,1000000,1000000,0.5,100000,500,role_bitset,2,82.190607,3.885012,1.0,6676,33880,0.012795,0.0,19922.281
SIFT1M,1000000,1000000,0.5,100000,500,role_bitset,3,84.019184,3.837475,1.0,6450,32750,0.011939,0.0,19056.422
SIFT1M,1000000,1000000,0.5,100000,500,role_bitset,4,84.069375,3.977058,1.0,6584,33420,0.012009,0.0,18654.341
SIFT1M,1000000,1000000,0.5,100000,500,effective_view_id,0,78.571003,3.322425,1.0,6369,32345,0.012015,0.0,18019.226
SIFT1M,1000000,1000000,0.5,100000,500,effective_view_id,1,77.206313,3.134508,1.0,6778,34390,0.011084,0.0,18470.051
SIFT1M,1000000,1000000,0.5,100000,500,effective_view_id,2,76.825262,3.399806,1.0,6815,34575,0.009862,0.0,17832.651
SIFT1M,1000000,1000000,0.5,100000,500,effective_view_id,3,73.691554,3.382926,1.0,7105,36025,0.009829,0.0,19227.711
SIFT1M,1000000,1000000,0.5,100000,500,effective_view_id,4,77.457549,3.299205,1.0,6673,33865,0.01054,0.0,18810.719
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,short_sorted_vector,0,50.291152,0.480857,1.0,10,10,0.006232,0.0,44082.837
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,short_sorted_vector,1,44.542088,0.170763,1.0,10,10,0.006883,0.0,38412.773
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,short_sorted_vector,2,47.875047,0.225923,1.0,9,10,0.004034,0.0,39767.657
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,short_sorted_vector,3,54.856505,0.426477,1.0,10,10,0.007378,0.0,42322.995
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,short_sorted_vector,4,50.743067,0.641704,1.0,9,10,0.005328,0.0,42950.843
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,hash_set,0,30.827062,0.488097,1.0,10,10,0.005695,0.0,40109.324
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,hash_set,1,41.019046,0.631982,1.0,9,10,0.006021,0.0,39567.59
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,hash_set,2,34.809922,0.402244,1.0,10,10,0.004469,0.0,40626.231
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,hash_set,3,38.344959,0.161842,1.0,10,10,0.004536,0.0,41234.62
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,hash_set,4,41.395632,0.210569,1.0,10,10,0.006011,0.0,42111.199
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,roaring_bitmap,0,33.829845,0.27778,1.0,10,10,0.00755,0.0,42910.989
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,roaring_bitmap,1,34.139915,0.0,1.0,9,10,0.006203,0.0,40609.29
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,roaring_bitmap,2,38.751308,0.466612,1.0,10,10,0.006364,0.0,39062.521
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,roaring_bitmap,3,35.544096,0.495388,1.0,9,10,0.006646,0.0,41306.449
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,roaring_bitmap,4,36.143847,0.199762,1.0,10,10,0.002634,0.0,42274.136
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,role_bitset,0,26.800543,0.293056,1.0,10,10,0.006012,0.0,41721.709
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,role_bitset,1,28.46574,0.361278,1.0,10,10,0.005719,0.0,39064.685
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,role_bitset,2,35.838585,0.484992,1.0,9,10,0.003644,0.0,42709.776
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,role_bitset,3,32.16361,0.584258,1.0,10,10,0.006973,0.0,41386.212
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,role_bitset,4,26.456938,0.269466,1.0,10,10,0.004352,0.0,42321.076
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,effective_view_id,0,23.920486,0.376052,1.0,9,10,0.005979,0.0,41349.807
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,effective_view_id,1,21.804843,0.333659,1.0,9,10,0.007527,0.0,38394.186
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,effective_view_id,2,26.604153,0.0,1.0,9,10,0.006688,0.0,42596.093
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,effective_view_id,3,28.725154,0.520081,1.0,9,10,0.00752,0.0,40065.48
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,10,effective_view_id,4,24.544241,0.465042,1.0,9,10,0.007984,0.0,41177.557
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,short_sorted_vector,0,54.444952,0.129282,1.0,52,50,0.007025,0.0,40815.694
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,short_sorted_vector,1,52.065112,0.40763,1.0,52,50,0.006295,0.0,39097.033
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,short_sorted_vector,2,49.83406,0.806089,1.0,52,50,0.006193,0.0,42003.831
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,short_sorted_vector,3,53.534041,0.481846,1.0,47,50,0.005444,0.0,40873.13
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,short_sorted_vector,4,51.787835,0.328029,1.0,49,50,0.006998,0.0,42944.667
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,hash_set,0,39.256262,0.076186,1.0,49,50,0.007363,0.0,40487.74
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,hash_set,1,43.029156,0.219457,1.0,50,50,0.005898,0.0,41304.206
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,hash_set,2,44.269644,0.13208,1.0,47,50,0.007794,0.0,39771.211
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,hash_set,3,46.189788,0.772431,1.0,51,50,0.003372,0.0,41895.482
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,hash_set,4,37.09893,0.190392,1.0,47,50,0.005836,0.0,40325.682
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,roaring_bitmap,0,38.114425,0.670508,1.0,47,50,0.00411,0.0,38027.006
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,roaring_bitmap,1,35.22049,0.50334,1.0,50,50,0.007442,0.0,40747.803
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,roaring_bitmap,2,33.160033,0.484981,1.0,50,50,0.00422,0.0,41262.749
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,roaring_bitmap,3,41.333751,0.802498,1.0,51,50,0.00689,0.0,44265.471
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,roaring_bitmap,4,35.813435,0.517211,1.0,48,50,0.006055,0.0,41499.37
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,role_bitset,0,24.203477,0.472105,1.0,49,50,0.005621,0.0,40007.999
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,role_bitset,1,27.357063,0.506901,1.0,48,50,0.004719,0.0,41765.723
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,role_bitset,2,27.705491,0.168997,1.0,49,50,0.005891,0.0,41219.488
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,role_bitset,3,32.542861,0.389137,1.0,50,50,0.00727,0.0,42162.046
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,role_bitset,4,31.719797,0.303676,1.0,53,50,0.005569,0.0,41559.174
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,effective_view_id,0,21.259942,0.806755,1.0,51,50,0.004368,0.0,41790.251
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,effective_view_id,1,26.002123,0.544968,1.0,49,50,0.005157,0.0,39332.983
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,effective_view_id,2,29.763773,0.300637,1.0,49,50,0.004959,0.0,39805.954
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,effective_view_id,3,34.911132,0.0,1.0,50,50,0.001266,0.0,41671.404
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,50,effective_view_id,4,23.279546,0.319213,1.0,49,50,0.006235,0.0,39577.876
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,short_sorted_vector,0,48.677304,0.494675,1.0,98,100,0.00581,0.0,42982.431
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,short_sorted_vector,1,49.070828,0.230026,1.0,103,100,0.009748,0.0,39531.727
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,short_sorted_vector,2,45.591352,0.457922,1.0,99,100,0.002718,0.0,39306.334
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,short_sorted_vector,3,54.238772,0.50241,1.0,102,100,0.004501,0.0,43458.77
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,short_sorted_vector,4,50.236457,0.517531,1.0,103,100,0.003778,0.0,41335.12
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,hash_set,0,40.405782,0.773833,1.0,99,100,0.005561,0.0,40467.603
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,hash_set,1,37.956633,0.635471,1.0,105,100,0.006403,0.0,40214.502
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,hash_set,2,40.860515,0.329743,1.0,95,100,0.007275,0.0,42007.963
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,hash_set,3,38.150441,0.621833,1.0,103,100,0.007088,0.0,41318.714
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,hash_set,4,40.857849,0.421298,1.0,96,100,0.004601,0.0,42003.772
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,roaring_bitmap,0,34.041023,0.614756,1.0,97,100,0.004525,0.0,38571.336
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,roaring_bitmap,1,32.627275,0.363984,1.0,97,100,0.005384,0.0,39626.011
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,roaring_bitmap,2,38.355737,0.0,1.0,105,100,0.007651,0.0,42324.697
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,roaring_bitmap,3,39.915353,0.596639,1.0,98,100,0.005074,0.0,43401.529
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,roaring_bitmap,4,35.425891,0.398278,1.0,99,100,0.005187,0.0,39955.224
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,role_bitset,0,32.005637,0.359628,1.0,100,100,0.007445,0.0,42722.464
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,role_bitset,1,30.646895,0.62426,1.0,100,100,0.006834,0.0,39680.073
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,role_bitset,2,23.747034,0.365437,1.0,102,100,0.005135,0.0,40612.224
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,role_bitset,3,28.523823,0.389786,1.0,99,100,0.009371,0.0,40531.791
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,role_bitset,4,32.103343,0.225905,1.0,98,100,0.005854,0.0,39844.803
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,effective_view_id,0,32.480693,0.61292,1.0,98,100,0.006996,0.0,40184.439
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,effective_view_id,1,27.895459,0.438655,1.0,98,100,0.006362,0.0,42889.092
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,effective_view_id,2,23.397578,0.518211,1.0,99,100,0.008392,0.0,40498.055
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,effective_view_id,3,22.525892,0.80208,1.0,95,100,0.004023,0.0,40499.217
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,100,effective_view_id,4,30.619234,0.490044,1.0,99,100,0.005514,0.0,42634.609
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,500,short_sorted_vector,0,45.159192,0.718809,1.0,486,500,0.005999,0.0,38117.309
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,500,short_sorted_vector,1,51.854056,0.421572,1.0,492,500,0.00658,0.0,42726.251
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,500,short_sorted_vector,2,48.903688,0.365531,1.0,476,500,0.007185,0.0,40803.22
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,500,short_sorted_vector,3,46.937059,0.016735,1.0,501,500,0.009938,0.0,40836.497
MIMIC-IV-CaseStudy,1800000,1800000,0.0,1000,500,short_sorted_vector,4,51.612242,0.380768,1.0,482,500,0.004936,0.0,42702.873
