dataset,N,N_indexed,index_type,authorized_set_id,comparison,seed_i,seed_j,drift10,recall_exact_i,recall_exact_j
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,3,6,0.004101,0.978589,0.97316
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,3,7,0.006098,0.976526,0.974175
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,3,8,0.002703,0.977994,0.977046
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,3,9,0.005687,0.973303,0.979857
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,4,5,0.00648,0.976251,0.978216
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,4,6,0.003533,0.976423,0.977861
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,4,7,0.003923,0.973766,0.976411
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,4,8,0.005705,0.976346,0.97376
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,4,9,0.005863,0.975116,0.977201
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,5,6,0.001601,0.971602,0.975363
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,5,7,0.003379,0.975393,0.970147
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,5,8,0.003037,0.977418,0.979245
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,5,9,0.00543,0.972078,0.974643
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,6,7,0.006168,0.975029,0.976908
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,6,8,0.004688,0.974836,0.976827
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,6,9,0.006742,0.975126,0.975516
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,7,8,0.004273,0.97645,0.975873
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,7,9,0.003408,0.974863,0.975
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,8,9,0.006193,0.9754,0.974757
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,0,0,0.0,0.975418,0.97468
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,1,1,0.0,0.973401,0.975766
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,2,2,0.0,0.97601,0.975501
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,3,3,0.0,0.975291,0.97651
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,4,4,0.0,0.972847,0.976739
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,5,5,0.0,0.975267,0.97327
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,6,6,0.0,0.977856,0.978374
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,7,7,0.0,0.976414,0.974434
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,8,8,0.0,0.97887,0.97835
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_same_seed_rerun,9,9,0.0,0.975016,0.974628
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,0,1,0.0011,0.978886,0.979024
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,0,2,0.001519,0.973752,0.97262
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,0,3,0.002834,0.975457,0.97546
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,0,4,0.001927,0.976346,0.979336
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,0,5,0.002728,0.976564,0.9762
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,0,6,0.004272,0.976772,0.976611
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,0,7,0.005833,0.973575,0.979581
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,0,8,0.004398,0.97388,0.973211
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,0,9,0.004094,0.975714,0.976275
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,1,2,0.001185,0.978335,0.977734
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,1,3,0.00489,0.977487,0.97468
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,1,4,0.005074,0.978677,0.977886
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,1,5,0.007169,0.975613,0.975044
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,1,6,0.002246,0.97489,0.973115
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,1,7,0.005116,0.974909,0.977059
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,1,8,0.002518,0.974919,0.97431
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,1,9,0.004227,0.975248,0.974088
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,2,3,0.001809,0.97399,0.976357
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,2,4,0.006744,0.976145,0.975997
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,2,5,0.003212,0.978385,0.97246
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,2,6,0.007087,0.977455,0.975242
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,2,7,0.004384,0.975549,0.978596
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,2,8,0.004865,0.976533,0.976996
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,2,9,0.005446,0.979721,0.975747
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,3,4,0.001396,0.978032,0.977347
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,3,5,0.005786,0.974876,0.979946
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,3,6,0.006014,0.974455,0.976771
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,3,7,0.006114,0.978689,0.972181
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,3,8,0.005118,0.979695,0.976745
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,3,9,0.00383,0.975204,0.976783
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,4,5,0.009243,0.977568,0.975644
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,4,6,0.005309,0.976799,0.97691
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,4,7,0.007247,0.975624,0.976088
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,4,8,0.007001,0.978212,0.977391
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,4,9,0.005252,0.977325,0.97536
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,5,6,0.008197,0.978933,0.977291
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,5,7,0.008215,0.975706,0.975369
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,5,8,0.006203,0.978636,0.976337
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,5,9,0.00517,0.976292,0.976743
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,6,7,0.004314,0.975684,0.972245
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,6,8,0.004013,0.977046,0.976698
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,6,9,0.008769,0.976006,0.972035
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,7,8,0.002654,0.976326,0.97857
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,7,9,0.009277,0.974078,0.976337
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,0,oracle_different_seed,8,9,0.001593,0.974847,0.974467
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,0,0,0.0,0.977214,0.976004
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,1,1,0.0,0.973514,0.979972
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,2,2,0.0,0.974825,0.975792
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,3,3,0.0,0.979068,0.97472
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,4,4,0.0,0.976364,0.978281
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,5,5,0.0,0.97697,0.977464
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,6,6,0.0,0.978158,0.975459
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,7,7,0.0,0.9764,0.978775
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,8,8,0.0,0.977345,0.97853
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_same_seed_rerun,9,9,0.0,0.974558,0.972599
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,0,1,0.005875,0.978572,0.97797
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,0,2,0.00479,0.981808,0.975817
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,0,3,0.005086,0.974831,0.976384
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,0,4,0.006514,0.97616,0.976924
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,0,5,0.007058,0.974965,0.976581
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,0,6,0.003792,0.978213,0.972885
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,0,7,0.006946,0.978717,0.974307
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,0,8,0.006402,0.984318,0.975591
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,0,9,0.00538,0.977655,0.974797
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,1,2,0.000889,0.974098,0.973817
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,1,3,0.00312,0.976508,0.977122
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,1,4,0.005137,0.972999,0.976761
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,1,5,0.003779,0.972862,0.97665
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,1,6,0.003641,0.976623,0.977019
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,1,7,0.007824,0.976139,0.974651
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,1,8,0.005726,0.974018,0.976466
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,1,9,0.005407,0.977688,0.974947
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,2,3,0.005888,0.97122,0.978925
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,2,4,0.000869,0.97757,0.973029
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,2,5,0.0028,0.973897,0.974705
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,2,6,0.005162,0.97674,0.975179
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,2,7,0.004077,0.975187,0.976564
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,2,8,0.001563,0.976928,0.979377
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,2,9,0.002744,0.977897,0.975191
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,3,4,0.001699,0.973097,0.979348
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,3,5,0.005412,0.975388,0.976686
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,3,6,0.011,0.978183,0.977086
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,3,7,0.004074,0.975129,0.974512
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,3,8,0.005245,0.977099,0.972769
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,3,9,0.005709,0.975043,0.970705
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,4,5,0.00122,0.977218,0.974857
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,4,6,0.005141,0.977746,0.981183
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,4,7,0.004158,0.976907,0.978403
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,4,8,0.002371,0.973035,0.977604
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,4,9,0.003339,0.975125,0.978834
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,5,6,0.004905,0.977754,0.975744
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,5,7,0.007174,0.97954,0.976097
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,5,8,0.005606,0.976119,0.975704
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,5,9,0.005285,0.977707,0.977647
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,6,7,0.002423,0.974818,0.976629
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,6,8,0.004427,0.971799,0.975435
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,6,9,0.005594,0.975316,0.976864
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,7,8,0.001362,0.978449,0.976747
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,7,9,0.004516,0.976828,0.975092
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,1,oracle_different_seed,8,9,0.002449,0.978894,0.977913
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,0,0,0.0,0.972844,0.976453
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,1,1,0.0,0.975845,0.975489
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,2,2,0.0,0.974489,0.974569
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,3,3,0.0,0.973767,0.975697
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,4,4,0.0,0.977284,0.974751
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,5,5,0.0,0.974802,0.9775
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,6,6,0.0,0.977282,0.975471
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,7,7,0.0,0.975002,0.976309
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,8,8,0.0,0.973862,0.974929
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_same_seed_rerun,9,9,0.0,0.974378,0.976989
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,0,1,0.003235,0.976728,0.976093
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,0,2,0.007824,0.976428,0.976987
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,0,3,0.006158,0.975651,0.973582
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,0,4,0.003461,0.978555,0.97482
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,0,5,0.003571,0.974453,0.973883
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,0,6,0.005766,0.972886,0.978632
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,0,7,0.000529,0.977006,0.973971
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,0,8,0.007035,0.977615,0.979998
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,0,9,0.004104,0.97312,0.979689
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,1,2,0.006085,0.977901,0.976882
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,1,3,0.002745,0.977784,0.977435
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,1,4,0.004364,0.975242,0.973952
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,1,5,0.00822,0.979058,0.975894
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,1,6,0.002802,0.977452,0.978352
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,1,7,0.006565,0.976893,0.973886
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,1,8,0.002905,0.977332,0.972865
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,1,9,0.001305,0.972476,0.973212
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,2,3,0.005687,0.976616,0.971972
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,2,4,0.002879,0.978942,0.97622
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,2,5,0.002695,0.975244,0.976161
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,2,6,0.007356,0.974165,0.975707
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,2,7,0.002638,0.975695,0.977964
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,2,8,0.002665,0.975359,0.974909
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,2,9,0.002487,0.974519,0.975847
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,3,4,0.001759,0.972337,0.976989
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,3,5,0.000763,0.977253,0.975455
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,3,6,0.003815,0.975275,0.975824
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,3,7,0.003896,0.975343,0.97513
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,3,8,0.006925,0.972197,0.976625
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,3,9,0.006871,0.974281,0.975216
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,4,5,0.006114,0.974033,0.973696
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,4,6,0.00434,0.977926,0.976477
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,4,7,0.008255,0.975048,0.977895
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,4,8,0.005292,0.974333,0.977086
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,4,9,0.002178,0.978155,0.973977
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,5,6,0.003363,0.974961,0.973603
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,5,7,0.004618,0.975235,0.976545
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,5,8,0.002115,0.976295,0.976888
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,5,9,0.005729,0.976737,0.978359
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,6,7,0.004888,0.976105,0.974613
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,6,8,0.003888,0.975357,0.975725
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,6,9,0.005226,0.974916,0.975191
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,7,8,0.005229,0.97592,0.975993
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,7,9,0.00144,0.972783,0.976613
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,2,oracle_different_seed,8,9,0.003317,0.977849,0.977185
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,0,0,0.0,0.978811,0.975913
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,1,1,0.0,0.97871,0.977565
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,2,2,0.0,0.974819,0.974469
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,3,3,0.0,0.977308,0.972434
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,4,4,0.0,0.976443,0.978212
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,5,5,0.0,0.975535,0.977061
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,6,6,0.0,0.973413,0.975089
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,7,7,0.0,0.976499,0.974331
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,8,8,0.0,0.975638,0.975668
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_same_seed_rerun,9,9,0.0,0.974686,0.975494
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,0,1,0.006698,0.978308,0.975242
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,0,2,0.005537,0.976507,0.973474
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,0,3,0.006221,0.973633,0.976029
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,0,4,0.004666,0.975233,0.980894
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,0,5,0.004219,0.976947,0.98022
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,0,6,0.001974,0.975789,0.979447
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,0,7,0.002599,0.973771,0.972137
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,0,8,0.002277,0.973155,0.977208
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,0,9,0.004283,0.976463,0.97503
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,1,2,0.007707,0.976741,0.977756
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,1,3,0.003329,0.978655,0.977005
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,1,4,0.000517,0.973738,0.975923
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,1,5,0.004564,0.974037,0.970466
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,1,6,0.005945,0.977384,0.973304
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,1,7,0.004218,0.97503,0.977665
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,1,8,0.004538,0.973178,0.975208
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,1,9,0.005322,0.976332,0.974475
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,2,3,0.005071,0.974691,0.975086
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,2,4,0.003103,0.975852,0.976006
MIMIC-IV-CaseStudy,1800000,1800000,DiskANN/Vamana,3,oracle_different_seed,2,5,0.004229,0.978222,0.972042
