dataset,N,N_indexed,method,pattern,frac,seed,visited_total,visited_revoked,expanded_total,expanded_revoked,distance_eval_total,distance_eval_revoked,frontier_insert_total,frontier_insert_revoked,routing_trace_leakage,revoked_distance_eval_rate,revoked_expansion_rate,revoked_frontier_insert_rate
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.4,3,120518,20841,12765,3057,74021,11396,35378,7011,0.17432278,0.15395631,0.23948296,0.19817401
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.4,4,115493,19175,13986,3126,72404,11145,34433,6799,0.17030163,0.15392796,0.22350922,0.19745593
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.4,5,118321,19134,14174,2926,74678,11757,36081,7177,0.16852344,0.15743592,0.20643432,0.19891356
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.4,6,112210,17800,12708,2863,68729,9811,31871,6120,0.16226643,0.14274906,0.22529116,0.1920241
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.4,7,114489,18436,14704,3548,71643,10927,34870,7348,0.17080176,0.15252013,0.24129489,0.21072555
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.4,8,124358,20479,15865,3388,79677,12935,37746,7878,0.17341624,0.16234296,0.21355184,0.20871086
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.4,9,122427,19809,15276,3362,76418,11696,38823,7542,0.16766162,0.15305295,0.22008379,0.19426629
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,0,115360,0,13145,0,69291,0,32666,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,1,110232,0,10975,0,67150,0,29604,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,2,117320,0,14360,0,74876,0,35995,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,3,116325,0,13689,0,71292,0,36188,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,4,118210,0,13509,0,72235,0,32680,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,5,118039,0,14372,0,75077,0,33692,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,6,110460,0,11731,0,68844,0,30707,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,7,108925,0,12207,0,66010,0,31258,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,8,117753,0,14431,0,73750,0,37439,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.4,9,118507,0,12872,0,72718,0,32201,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,0,114845,26387,12778,6718,71780,21691,35244,13918,0.29283988,0.30218724,0.52574738,0.3949041
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,1,115097,27922,15154,6526,73247,23029,34786,13559,0.29811485,0.31440196,0.43064537,0.38978325
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,2,112554,25385,13767,5510,65386,21609,32827,13475,0.29384859,0.33048359,0.40023244,0.41048527
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,3,114468,25693,14698,6227,71074,21701,35250,13639,0.28561722,0.30532966,0.42366308,0.38692199
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,4,109989,26358,14892,6583,72410,22712,35747,14153,0.29954771,0.31365833,0.44204942,0.39592134
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,5,115969,26839,14174,6721,72281,22673,35113,14222,0.29660642,0.31367856,0.47417807,0.40503517
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,6,118265,27669,14490,6754,77657,24005,36532,15286,0.29850492,0.30911573,0.46611456,0.41842768
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,7,118909,24309,12742,5848,66601,21061,31134,13535,0.28228837,0.31622648,0.45895464,0.43473373
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,8,118825,27127,13674,6732,72689,22500,35233,14450,0.29452086,0.30953789,0.49232119,0.41012687
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,hub,0.5,9,111171,25631,13225,6151,66246,21024,33092,13917,0.29822468,0.31736256,0.46510397,0.42055482
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,0,110631,25676,12489,5415,64314,21056,31780,13387,0.29894988,0.32739372,0.43358155,0.42123977
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,1,114254,26096,13225,7016,70447,22118,32324,13022,0.29642562,0.31396653,0.5305104,0.40285856
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,2,112247,25826,13169,6649,71370,21782,33314,14299,0.29794003,0.30519826,0.50489787,0.42921895
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,3,116081,26134,14990,7124,71952,22768,37235,14800,0.29479143,0.31643318,0.47525017,0.39747549
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,4,110057,25473,12640,5542,66727,21394,31764,13712,0.29893575,0.32061984,0.43844937,0.43168367
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,5,116586,27443,14161,6841,74901,23489,35476,14474,0.29962592,0.31360062,0.48308735,0.40799414
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,6,117469,26682,12810,6015,73250,22739,33314,14448,0.29506466,0.31043003,0.46955504,0.43369154
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,7,117442,27687,14343,6190,75195,24836,36021,14095,0.29962017,0.33028792,0.43156941,0.39129952
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,8,111476,23270,11584,5840,67136,20616,29090,13163,0.28678985,0.30707817,0.50414365,0.45249227
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,hub,0.5,9,108850,27362,14695,6145,71030,22836,34683,14543,0.3091975,0.32149796,0.41816945,0.41931205
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,0,114904,21265,14688,0,73885,0,36231,0,0.0887121,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,1,114023,21249,13658,0,69986,0,33465,0,0.09193448,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,2,116378,21439,14311,0,70830,0,34810,0,0.09071676,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,3,122596,23060,13014,0,71979,0,31760,0,0.09634467,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,4,113100,21585,15022,0,73664,0,35305,0,0.09104099,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,5,107535,20392,12812,0,66739,0,31267,0,0.09339006,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,6,110761,20781,13891,0,68241,0,31928,0,0.09243354,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,7,117425,21823,13800,0,71134,0,34255,0,0.09223038,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,8,114567,21643,13439,0,72909,0,35093,0,0.09170452,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,hub,0.5,9,113490,21372,13505,0,72229,0,35600,0,0.09101284,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,0,126039,23737,14650,0,80698,0,38006,0,0.09150979,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,1,111613,21014,14307,0,66818,0,33896,0,0.09272219,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,2,113228,21663,13499,0,72170,0,36510,0,0.0920236,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,3,119229,22398,14286,0,74046,0,36361,0,0.09182444,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,4,114485,21779,14138,0,67973,0,33468,0,0.09466496,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,5,117038,22218,13364,0,71229,0,33802,0,0.0943708,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,6,109779,20368,13059,0,63703,0,30739,0,0.0937408,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,7,114806,21816,13462,0,66990,0,32676,0,0.09571192,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,8,110586,20652,13490,0,68403,0,34083,0,0.09115386,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,hub,0.5,9,117523,21929,13598,0,69830,0,32649,0,0.09387414,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,0,120680,26405,13471,5675,71628,21706,35535,13356,0.278235,0.30303792,0.42127533,0.37585479
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,1,121318,25988,13281,5563,70665,22430,33999,13979,0.2840389,0.31741315,0.41886906,0.41115915
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,2,119550,25944,11339,5561,73395,21890,32736,12690,0.27881613,0.2982492,0.49043125,0.38764663
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,3,113625,26624,14589,5850,73718,22570,37445,13517,0.28641432,0.30616674,0.40098705,0.36098277
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,4,115661,25627,13472,6148,70530,21502,33492,14150,0.28919388,0.30486318,0.45635392,0.42248895
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,5,106161,21425,11092,5252,62473,18628,29098,11468,0.27187009,0.29817681,0.47349441,0.39411643
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,6,121357,25039,13177,5933,72714,21515,34062,13113,0.27184949,0.29588525,0.45025423,0.38497446
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,7,114919,25518,13568,6076,72406,21835,34615,13654,0.28484383,0.30156341,0.4478184,0.39445327
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,8,116051,25211,14537,6606,74041,21512,36567,14917,0.28294831,0.29054173,0.45442664,0.40793612
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,hub,0.5,9,113450,26429,15127,6031,73200,21995,35553,14114,0.28891838,0.30047814,0.39869108,0.39698478
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,0,118406,0,14854,0,72590,0,37170,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,1,115444,0,14470,0,71562,0,36700,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,2,116163,0,14587,0,70998,0,36103,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,3,119534,0,13752,0,77269,0,37725,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,4,116165,0,14610,0,71515,0,35042,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,5,119779,0,13275,0,73356,0,36153,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,6,111716,0,13179,0,66333,0,31296,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,7,108918,0,12784,0,68582,0,32025,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,8,115019,0,12048,0,71190,0,31820,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,hub,0.5,9,113752,0,13148,0,69993,0,33625,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,0,112490,22817,13668,2225,70149,7939,34152,4942,0.16455422,0.11317339,0.162789,0.14470602
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,1,112813,22326,14176,2081,71851,8330,33639,4733,0.16117585,0.11593436,0.1467974,0.14069978
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,2,112195,22686,13318,1990,67317,7534,32935,4733,0.16363475,0.11191824,0.14942184,0.1437073
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,3,117027,23492,14841,2447,73593,8234,34547,4919,0.1628779,0.11188564,0.16488107,0.14238574
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,4,115079,23082,14872,2739,73641,9025,36068,5654,0.1689894,0.12255401,0.1841716,0.15675945
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,5,114026,22217,12350,2229,71018,8056,32055,5085,0.16381418,0.11343603,0.18048583,0.1586336
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,6,115016,22618,14413,2331,71689,8831,35467,5045,0.16410592,0.12318487,0.16172899,0.1422449
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,7,121937,24659,14695,2800,77242,8357,35821,5688,0.16621879,0.10819243,0.190541,0.15878954
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,8,119056,23336,15896,2205,74585,8700,36587,4984,0.15937089,0.11664544,0.13871414,0.13622325
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,hub,0.5,9,115418,24001,14513,2366,74690,8312,36309,5183,0.16545055,0.11128665,0.16302625,0.14274698
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,0,107831,0,12238,0,64036,0,31051,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,1,110975,0,12159,0,68075,0,32370,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,2,117353,0,14584,0,70352,0,35077,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,3,107374,0,12460,0,64165,0,31524,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,4,116652,0,13771,0,68939,0,34822,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,5,113094,0,14187,0,72695,0,34090,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,6,113720,0,11039,0,66402,0,30189,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,7,117083,0,14700,0,75840,0,36263,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,8,120467,0,15552,0,76826,0,38571,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,hub,0.5,9,118955,0,14459,0,75141,0,34946,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,0,112624,23043,12379,1866,68094,6700,32087,4109,0.15861695,0.0983934,0.15073916,0.12805809
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,1,113287,22064,13811,2231,74135,7218,35516,4513,0.1521696,0.09736292,0.1615379,0.12706949
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,2,127702,24864,14296,2210,78265,7767,36132,5019,0.15546325,0.09923976,0.1545887,0.13890734
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,3,117294,23716,13285,1966,69153,7195,31959,4247,0.16023065,0.10404465,0.14798645,0.13288901
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,4,111474,22847,14061,1949,69169,7967,33434,4895,0.16506676,0.11518166,0.13861034,0.14640785
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,5,116813,23144,13381,2016,72959,7143,35283,4210,0.15313543,0.0979043,0.15066139,0.11932092
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,6,113761,22819,13392,2026,70165,7604,32297,4619,0.16143545,0.10837312,0.15128435,0.14301638
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,7,115798,23774,13475,1779,72214,6486,36008,3951,0.15154003,0.08981638,0.13202226,0.10972562
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,8,117371,23656,13709,1916,69856,6358,36252,3930,0.15118809,0.0910158,0.1397622,0.10840781
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,hub,0.5,9,116724,23143,13328,2090,72304,6965,33454,4466,0.15548111,0.09632939,0.15681273,0.13349674
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,0,123603,24256,14165,1659,75916,6171,35866,3567,0.14286916,0.08128721,0.11711966,0.09945352
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,1,112366,23353,12378,1479,66965,5609,32954,3305,0.1502072,0.08376017,0.11948619,0.10029132
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,2,118964,23671,13772,1897,70658,6434,34174,3948,0.15132509,0.09105834,0.13774325,0.11552642
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,3,107727,21154,12184,1748,67711,5348,29866,3520,0.14607702,0.07898274,0.14346684,0.11785977
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,4,118102,24488,13296,1625,70151,5502,34903,3499,0.14850371,0.07843081,0.12221721,0.10024926
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,5,117270,23963,14253,1685,74153,5815,34846,3899,0.14702189,0.07841894,0.11822073,0.11189233
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,6,125738,25906,14318,1808,79029,7413,35914,4348,0.15480453,0.09380101,0.12627462,0.12106699
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,7,119467,23895,13986,1560,74499,5848,37119,3551,0.14222001,0.0784977,0.11154011,0.09566529
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,8,119885,23515,14176,1991,74862,7615,36444,4689,0.1540957,0.1017205,0.14044865,0.12866315
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,hub,0.5,9,108265,21258,11676,1750,65076,6049,29653,3501,0.15166535,0.09295286,0.1498801,0.11806563
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,0,107793,21550,12649,3017,67751,11457,30976,7014,0.19636901,0.16910452,0.23851688,0.22643337
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,1,114985,22915,13356,3288,68037,13064,34232,7771,0.20397207,0.19201317,0.24618149,0.22700982
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,2,117625,22950,12811,3346,72006,12263,33943,8073,0.1972714,0.17030525,0.2611818,0.23783991
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,3,111354,22169,14570,3546,67194,12394,34580,7449,0.20008081,0.18445099,0.2433768,0.21541353
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,4,109311,21787,12943,3316,65029,11759,31447,7470,0.2026791,0.18082702,0.25620026,0.23754253
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,5,106555,21905,12313,3029,66331,11463,29554,6808,0.20118462,0.17281512,0.24600016,0.23035799
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,6,115691,23875,13438,3052,67926,11970,34664,7434,0.19994476,0.17622118,0.22711713,0.2144588
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,7,111738,21443,12847,3282,64988,10906,29143,7259,0.19609905,0.1678156,0.2554682,0.24908211
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,8,114507,24003,14432,3116,71664,12501,36582,7833,0.20006746,0.17443905,0.21590909,0.2141217
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,hub,0.5,9,121963,24963,15280,3888,78135,12537,38686,8202,0.19518704,0.16045306,0.25445026,0.21201468
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,0,118123,0,12851,0,70061,0,33322,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,1,119988,0,14028,0,73822,0,36897,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,2,111061,0,12025,0,67159,0,30199,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,3,116459,0,15228,0,74550,0,36817,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,4,110314,0,13426,0,66176,0,32586,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,5,118233,0,13203,0,73953,0,33645,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,6,111938,0,12496,0,68327,0,33061,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,7,109727,0,12225,0,64452,0,31576,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,8,110500,0,14454,0,69901,0,33748,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,hub,0.5,9,112208,0,13273,0,70315,0,34958,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,0,121773,0,15534,0,77194,0,38630,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,1,118776,0,14547,0,74559,0,36752,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,2,113188,0,14458,0,76067,0,36943,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,3,113236,0,13925,0,70920,0,34051,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,4,113473,0,14438,0,72714,0,34807,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,5,121460,0,15269,0,78209,0,38657,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,6,113181,0,12129,0,67371,0,30692,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,7,112803,0,15372,0,69728,0,35987,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,8,114476,0,14086,0,69853,0,34871,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.0,9,108078,0,11254,0,64845,0,29329,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,0,118157,0,14509,0,72392,0,36178,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,1,121321,0,15296,0,75914,0,36163,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,2,108842,0,12799,0,70223,0,32157,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,3,110119,0,12532,0,70819,0,33045,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,4,113679,0,12516,0,72123,0,33220,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,5,118533,0,12964,0,78421,0,34376,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,6,114019,0,12325,0,71573,0,33165,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,7,110207,0,14449,0,67722,0,34705,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,8,114306,0,14251,0,71974,0,36194,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.0,9,112413,0,14086,0,69722,0,33134,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,0,116916,0,13634,0,69478,0,33270,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,1,113873,0,13876,0,68210,0,34469,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,2,117929,0,13630,0,71306,0,33747,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,3,110236,0,12636,0,67915,0,32560,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,4,118408,0,13415,0,74822,0,33962,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,5,110265,0,12741,0,66365,0,30323,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,6,120771,0,15290,0,78459,0,38563,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,7,114099,0,15270,0,71647,0,34762,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,8,110261,0,13042,0,66307,0,32037,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.0,9,112815,0,12954,0,69190,0,33249,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.0,0,111278,0,13355,0,71543,0,33618,0,0.0,0.0,0.0,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.0,1,108750,0,13364,0,65945,0,32888,0,0.0,0.0,0.0,0.0
