dataset,N,N_indexed,method,pattern,frac,seed,result_leakage,scored_leakage,frontier_leakage,expanded_leakage,returned_leakage,drift10_vs_oracle_rebuild,recall10_vs_exact_topk,latency_mean_ms,latency_p95_ms,latency_p99_ms,memory_ratio_vs_shared,revocation_throughput,compliance_window_s,build_time_s,update_time_ms,operational_leakage
MIMIC-IV-CaseStudy,1800000,1800000,Per-user-index,cluster,0.4,6,0.0,0.0,0.0,0.0,0.0,0.000453,0.976011,9.410215,16.696526,24.226481,3029.004044,3556.716,0.056588,83.524,0.316676,
MIMIC-IV-CaseStudy,1800000,1800000,Per-user-index,cluster,0.4,7,0.0,0.0,0.0,0.0,0.0,0.002388,0.976389,9.419658,16.242316,24.846785,2998.261849,3314.733,0.053303,76.649,0.291485,
MIMIC-IV-CaseStudy,1800000,1800000,Per-user-index,cluster,0.4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.972127,8.493369,16.524609,22.885528,2988.946357,3446.852,0.062546,69.578,0.287215,
MIMIC-IV-CaseStudy,1800000,1800000,Per-user-index,cluster,0.4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.972757,8.388526,17.494269,23.769962,3038.418377,3332.976,0.062316,72.599,0.273368,
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,0,0.0,0.0,0.0,0.0,0.0,0.008894,0.9689,10.068147,17.175631,27.394419,1.114676,49975.0,0.006306,14.357,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,1,0.0,0.0,0.0,0.0,0.0,0.012869,0.974835,10.318342,18.882383,27.874808,1.09515,49975.0,0.006335,15.143,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,2,0.0,0.0,0.0,0.0,0.0,0.011068,0.962008,10.228811,18.18573,27.364525,1.093352,49975.0,0.005571,15.161,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,3,0.0,0.0,0.0,0.0,0.0,0.01186,0.976758,10.103672,19.020682,25.948218,1.0995,49975.0,0.005522,15.874,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,4,0.0,0.0,0.0,0.0,0.0,0.006293,0.967936,10.295331,20.042561,27.754703,1.093066,49975.0,0.005845,14.928,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,5,0.0,0.0,0.0,0.0,0.0,0.005886,0.970452,10.156118,19.108788,25.023647,1.077759,49975.0,0.005977,15.786,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,6,0.0,0.0,0.0,0.0,0.0,0.010659,0.967122,9.773972,18.444364,25.907375,1.088194,49975.0,0.006019,15.841,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,7,0.0,0.0,0.0,0.0,0.0,0.003728,0.966292,9.585073,18.334013,27.563993,1.092885,49975.0,0.006326,14.802,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,8,0.0,0.0,0.0,0.0,0.0,0.002031,0.969715,10.256449,18.393971,25.652958,1.086357,49975.0,0.005843,15.608,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,cluster,0.4,9,0.0,0.0,0.0,0.0,0.0,0.003435,0.96849,9.980779,18.952453,27.930781,1.088491,49975.0,0.005977,14.997,0.02001,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,0,0.0,0.0,0.0,0.0,0.0,0.049529,0.921749,9.195262,17.996893,24.017318,1.009825,42340.111,0.005062,15.787,0.026355,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,1,0.0,0.0,0.0,0.0,0.0,0.050362,0.918319,9.120674,16.8931,25.304124,1.012957,44406.223,0.004798,14.822,0.024729,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,2,0.0,0.0,0.0,0.0,0.0,0.044098,0.918052,9.509997,16.68614,24.675983,1.026902,42123.546,0.004882,14.099,0.024815,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,3,0.0,0.0,0.0,0.0,0.0,0.052808,0.921837,9.05805,17.002555,23.217877,1.00605,38513.831,0.004648,14.864,0.02446,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,4,0.0,0.0,0.0,0.0,0.0,0.043806,0.922555,9.137776,17.477823,23.272466,1.031528,42616.664,0.005093,14.92,0.025724,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,5,0.0,0.0,0.0,0.0,0.0,0.054834,0.92207,8.985759,16.745695,24.469418,1.024148,39309.81,0.005255,16.762,0.025528,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,6,0.0,0.0,0.0,0.0,0.0,0.053793,0.92157,8.924573,16.583759,24.003255,1.010315,41128.503,0.005403,15.649,0.025109,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,7,0.0,0.0,0.0,0.0,0.0,0.052641,0.919132,9.10819,17.318017,22.393748,1.006587,42472.806,0.005217,14.834,0.023953,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,8,0.0,0.0,0.0,0.0,0.0,0.041071,0.914746,9.76465,16.430567,24.841751,1.002135,39635.11,0.005072,14.031,0.023571,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-bypass,cluster,0.4,9,0.0,0.0,0.0,0.0,0.0,0.053847,0.922024,8.771321,15.730264,23.837479,1.018363,37493.736,0.004793,15.159,0.02471,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,0,0.0,0.219407,0.26962109,0.32704906,0.0,0.137049,0.946571,8.67922,17.085085,23.391261,1.020958,44780.515,0.005104,14.404,0.022296,0.2118461
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,1,0.0,0.22093023,0.29053679,0.32321416,0.0,0.143158,0.941911,9.462912,16.035504,23.969972,1.037779,46795.359,0.005212,16.112,0.023351,0.21664701
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,2,0.0,0.24324143,0.29255381,0.34209178,0.0,0.142476,0.949894,8.834125,17.387601,23.035291,1.033475,44580.158,0.004659,15.972,0.022419,0.23056281
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,3,0.0,0.21891812,0.28292959,0.33941867,0.0,0.141839,0.951982,9.017479,15.412294,21.617461,1.004077,43729.12,0.005168,14.554,0.023714,0.21580623
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,4,0.0,0.22225818,0.28808938,0.32623169,0.0,0.136078,0.949827,9.29559,16.310212,24.839991,1.024332,46788.282,0.004935,16.053,0.022367,0.2164721
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,5,0.0,0.22739837,0.28378054,0.28956913,0.0,0.136628,0.95407,9.102633,17.3974,21.740064,1.036732,45542.626,0.005013,14.956,0.021604,0.21433514
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,6,0.0,0.22748992,0.29464765,0.34583677,0.0,0.140068,0.948564,8.924579,14.49062,26.075317,1.044942,45449.911,0.005032,15.062,0.021332,0.22529127
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,7,0.0,0.22538076,0.2587437,0.29833408,0.0,0.142826,0.947956,8.76092,17.511282,23.303637,1.030852,42936.962,0.004721,14.985,0.02178,0.21208205
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,8,0.0,0.20355583,0.29744484,0.31753238,0.0,0.141473,0.946923,8.925477,17.266725,25.602322,1.010511,44220.208,0.004584,14.755,0.021182,0.21025546
MIMIC-IV-CaseStudy,1800000,1800000,Lethe-no-revaware-traversal,cluster,0.4,9,0.0,0.22227015,0.29474308,0.33697052,0.0,0.143936,0.946908,8.963259,16.947559,23.122835,1.052279,42801.02,0.004698,15.038,0.023552,0.21776509
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.977971,8.44137,17.315316,21.104611,0.989796,1208.457,577.374528,14.533,0.809232,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.97615,8.684707,16.68841,23.871292,1.010997,1269.506,624.651364,14.146,0.804036,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.977847,8.977478,15.845286,21.606403,1.01962,1233.689,594.137707,16.035,0.889554,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.975157,8.859704,17.00916,23.274329,0.99373,1253.527,604.238763,15.03,0.824047,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.96708,8.378619,15.495852,23.563213,0.997882,1186.336,625.025132,16.047,0.827805,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.979062,8.604181,16.274364,23.472428,0.997716,1192.272,584.283104,14.332,0.860938,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.976532,9.238512,16.368236,22.988892,1.00545,1240.611,617.304632,16.72,0.849965,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.969385,8.663958,15.645929,23.087535,1.014112,1141.848,606.373217,15.079,0.763018,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.979381,9.104013,16.826723,24.651266,0.980666,1159.635,588.107078,14.509,0.879262,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Oracle,cluster,0.4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.97452,8.783793,16.529624,21.117064,0.987662,1237.172,586.587305,15.683,0.795736,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,0,0.0,0.27965132,0.34829502,0.38705816,0.0,0.1777,0.934961,8.890137,17.257687,23.893353,1.013436,95077.0,3589.9377,15.757,0.010518,0.26692681
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,1,0.0,0.26677672,0.34849858,0.44320526,0.0,0.177002,0.93461,8.824559,16.589816,24.688886,1.011397,95077.0,3862.866184,13.997,0.010518,0.26506782
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,2,0.0,0.27918478,0.32824102,0.36071791,0.0,0.17857,0.93257,8.754828,15.538655,23.922939,1.011285,95077.0,3867.45284,15.351,0.010518,0.26022801
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,3,0.0,0.26455173,0.32842368,0.32478955,0.0,0.173219,0.933058,9.009369,17.220212,24.713491,0.996697,95077.0,3538.677823,15.364,0.010518,0.25191535
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,4,0.0,0.26617425,0.3449578,0.37059756,0.0,0.173427,0.932746,8.687541,16.997311,23.726418,1.00704,95077.0,3630.551498,14.513,0.010518,0.25943985
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,5,0.0,0.2713792,0.34153553,0.37556703,0.0,0.177119,0.938816,8.23003,17.148024,23.2844,1.007365,95077.0,3546.890514,15.892,0.010518,0.25706534
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,6,0.0,0.25578061,0.34396055,0.45109489,0.0,0.176656,0.933911,8.442114,16.766171,24.574031,1.028146,95077.0,3551.311876,14.223,0.010518,0.25507031
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,7,0.0,0.2545597,0.36370256,0.40494085,0.0,0.18591,0.935417,9.225893,16.812603,23.450225,1.004139,95077.0,3428.876992,13.55,0.010518,0.26033508
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,8,0.0,0.27717433,0.3588009,0.44871683,0.0,0.17938,0.938698,8.961003,16.029841,22.08527,0.997656,95077.0,3817.61377,15.262,0.010518,0.26830462
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,cluster,0.5,9,0.0,0.26136217,0.36517964,0.42861688,0.0,0.185772,0.934799,8.593489,16.447124,22.673582,1.001023,95077.0,3837.934325,14.736,0.010518,0.2619651
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,0,0.0,0.2924493,0.4034849,0.459287,0.0,0.193,0.925584,9.145398,17.205826,24.325521,1.007965,85550.229,3615.434162,13.816,0.010192,0.2946566
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,1,0.0,0.29658169,0.3888669,0.50278447,0.0,0.192893,0.932543,9.373343,17.866791,27.090204,1.018004,91900.767,3705.779039,14.885,0.011946,0.29709094
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,2,0.0,0.30482802,0.38037295,0.43245427,0.0,0.192939,0.931818,9.200628,17.483773,23.637246,1.014621,89214.134,3777.652578,15.545,0.011892,0.29221473
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,3,0.0,0.28994123,0.41246825,0.42843657,0.0,0.183703,0.929381,8.728995,16.333133,25.304888,1.023097,94565.561,3473.067777,13.361,0.01089,0.29177375
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,4,0.0,0.30064931,0.38601613,0.43972121,0.0,0.192106,0.931638,9.699029,17.161264,23.540821,1.021532,93494.166,3449.799352,15.033,0.010308,0.29213434
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,5,0.0,0.31110299,0.37209036,0.41589636,0.0,0.189934,0.92824,8.977296,17.502175,22.939436,1.034207,83235.575,3506.994332,16.002,0.010698,0.2925903
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,6,0.0,0.30552265,0.39200314,0.43751889,0.0,0.183049,0.930098,9.078312,16.340917,26.253877,1.007015,90041.423,3408.042894,15.403,0.011336,0.29237687
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,7,0.0,0.30781482,0.40587084,0.43114105,0.0,0.192657,0.931929,8.695179,17.441469,27.255196,1.043461,91419.606,3602.568808,14.805,0.01135,0.2955412
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,8,0.0,0.3045998,0.3905589,0.40597954,0.0,0.194417,0.932238,9.950761,16.129621,25.434249,1.004936,91803.106,3727.341152,13.209,0.010664,0.28873909
MIMIC-IV-CaseStudy,1800000,1800000,Post-filter,cluster,0.5,9,0.0,0.28750275,0.38718746,0.44755095,0.0,0.186413,0.928716,9.107675,17.607542,23.744171,1.0021,87693.513,3411.73946,15.867,0.011648,0.28868925
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,0,0.0,0.07698095,0.09936038,0.10902157,0.0,0.067688,0.958569,10.572433,20.388233,28.969573,1.175155,24625.07,0.047477,15.164,0.044659,0.07538331
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,1,0.0,0.10607698,0.12569293,0.12994592,0.0,0.073524,0.955805,10.633923,18.951941,28.473631,1.183106,25046.893,0.052025,14.782,0.043833,0.09736846
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,2,0.0,0.089428,0.11622577,0.13804761,0.0,0.077463,0.956633,10.286342,19.242096,27.364641,1.164782,23540.784,0.051597,14.415,0.03956,0.08838848
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,3,0.0,0.08802908,0.10074877,0.11463832,0.0,0.075815,0.961029,10.674408,19.786956,29.281197,1.168489,24598.041,0.049546,16.334,0.038264,0.08135523
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,4,0.0,0.09170342,0.10943314,0.11593628,0.0,0.081257,0.954677,9.978483,20.221757,28.188091,1.187062,25514.138,0.049935,14.691,0.042326,0.08608344
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,5,0.0,0.07947383,0.10542688,0.12313609,0.0,0.069979,0.952028,10.692929,18.25174,29.133692,1.18752,23773.094,0.051673,16.041,0.042383,0.07930385
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,6,0.0,0.07985666,0.10756381,0.1171109,0.0,0.082895,0.953806,10.270535,18.489419,29.37883,1.199185,22912.576,0.056255,15.17,0.042152,0.07911003
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,7,0.0,0.07263432,0.0972105,0.10553486,0.0,0.071365,0.955953,10.369435,18.820343,26.211983,1.185102,23990.27,0.047653,15.342,0.040553,0.07232355
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,8,0.0,0.08894364,0.11112683,0.12552647,0.0,0.079173,0.950632,10.59826,19.465903,28.401306,1.189377,24100.961,0.052268,15.417,0.040469,0.08529353
MIMIC-IV-CaseStudy,1800000,1800000,ACORN,cluster,0.5,9,0.0,0.08996863,0.11956984,0.12683378,0.0,0.068579,0.958499,10.702551,18.69016,27.80652,1.174886,26004.654,0.04853,15.464,0.043624,0.08773726
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,0,0.0,0.06695144,0.09244696,0.10360497,0.0,0.055426,0.960315,10.682741,19.050987,26.13548,1.156593,24174.552,0.041325,16.008,0.034966,0.06649255
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,1,0.0,0.07645578,0.10331695,0.11575266,0.0,0.064585,0.956638,10.683804,20.141966,29.441308,1.146617,25548.911,0.03897,15.577,0.040134,0.07686645
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,2,0.0,0.07096597,0.09192075,0.11055531,0.0,0.056986,0.956249,10.883894,18.821412,28.718475,1.150309,27422.239,0.042071,16.29,0.037136,0.07009121
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,3,0.0,0.07858343,0.10295975,0.11517131,0.0,0.06974,0.956305,10.42243,20.186734,26.529226,1.157261,25039.379,0.040557,15.988,0.039761,0.07652784
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,4,0.0,0.07370838,0.09740964,0.10081684,0.0,0.059543,0.959563,10.630945,19.771962,28.163607,1.153366,26447.498,0.037962,15.621,0.036697,0.07137152
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,5,0.0,0.0677155,0.08649552,0.09633295,0.0,0.07008,0.956107,10.825241,20.103782,25.971702,1.145255,26885.463,0.039606,16.436,0.037127,0.06552523
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,6,0.0,0.07628928,0.1072162,0.1288872,0.0,0.052976,0.952824,10.527547,18.385092,25.792548,1.144018,24480.623,0.036856,14.706,0.039735,0.07801522
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,7,0.0,0.06878073,0.08605645,0.09188518,0.0,0.060274,0.961797,10.814851,18.078287,25.519445,1.122728,27905.892,0.036959,13.799,0.035004,0.06518305
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,8,0.0,0.07590159,0.0930717,0.09679595,0.0,0.060059,0.960571,10.214598,18.181887,29.634032,1.156484,26042.087,0.040235,16.204,0.039056,0.07171541
MIMIC-IV-CaseStudy,1800000,1800000,HoneyBee,cluster,0.5,9,0.0,0.0720159,0.08380627,0.08978954,0.0,0.058608,0.956716,10.566212,19.57658,28.051477,1.154882,25603.994,0.040122,16.174,0.039729,0.0671654
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,0,0.0,0.15896928,0.19466167,0.23334404,0.0,0.114015,0.947852,10.334331,18.751243,26.991522,1.081036,17011.0,8.038291,14.212,0.058785,0.15110824
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,1,0.0,0.13463209,0.17851037,0.20461891,0.0,0.103795,0.947407,9.960439,17.744683,27.328034,1.080481,17011.0,8.74442,14.56,0.058785,0.13456072
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,2,0.0,0.15856152,0.1761686,0.19530759,0.0,0.107342,0.945793,10.264008,19.850886,24.646594,1.091649,17011.0,8.204517,14.126,0.058785,0.14405212
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,3,0.0,0.14861788,0.18027519,0.18655462,0.0,0.109203,0.950099,10.417931,18.454404,27.834929,1.064768,17011.0,8.177737,14.485,0.058785,0.13878814
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,4,0.0,0.14401267,0.18891667,0.21353914,0.0,0.111217,0.945414,10.033401,19.536829,26.476473,1.067924,17011.0,8.034485,15.566,0.058785,0.1422322
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,5,0.0,0.15913264,0.20700706,0.23259926,0.0,0.106142,0.953789,10.23335,18.686961,26.559944,1.07072,17011.0,7.876097,15.258,0.058785,0.15353842
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,6,0.0,0.14856805,0.19206258,0.21001221,0.0,0.11128,0.94699,10.465659,19.567241,26.406916,1.068172,17011.0,7.465361,15.561,0.058785,0.14340559
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,7,0.0,0.14628818,0.19411974,0.22829239,0.0,0.10313,0.949611,9.883671,18.767247,25.474081,1.090574,17011.0,7.909939,15.253,0.058785,0.1445431
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,8,0.0,0.15891406,0.1954682,0.18520722,0.0,0.108089,0.943854,10.079811,18.82468,26.197076,1.099491,17011.0,8.077297,16.096,0.058785,0.14747731
MIMIC-IV-CaseStudy,1800000,1800000,SPFresh,cluster,0.5,9,0.0,0.14439909,0.1817835,0.20013632,0.0,0.104431,0.94794,10.378192,16.947452,28.363997,1.068117,17011.0,8.271703,15.223,0.058785,0.14100111
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,0,0.0,0.0,0.0,0.0,0.0,0.054549,0.936243,12.388713,22.351576,32.724225,0.970801,2461.0,0.126579,14.503,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,1,0.0,0.0,0.0,0.0,0.0,0.041256,0.938999,12.244287,21.288498,31.168021,0.963579,2461.0,0.124789,14.69,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,2,0.0,0.0,0.0,0.0,0.0,0.043131,0.939336,11.602229,23.086993,29.041174,0.966817,2461.0,0.120022,16.314,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,3,0.0,0.0,0.0,0.0,0.0,0.036429,0.9383,12.05273,21.746609,30.384335,0.945282,2461.0,0.117344,14.221,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,4,0.0,0.0,0.0,0.0,0.0,0.044708,0.93856,11.261764,21.068321,33.134843,0.954944,2461.0,0.130562,14.283,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,5,0.0,0.0,0.0,0.0,0.0,0.045292,0.936567,12.208698,22.315255,29.514731,0.957168,2461.0,0.114947,14.621,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,6,0.0,0.0,0.0,0.0,0.0,0.041381,0.937801,11.879216,21.977336,31.7341,0.963666,2461.0,0.116564,14.83,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,7,0.0,0.0,0.0,0.0,0.0,0.045124,0.936768,12.107652,21.79421,30.051798,0.964047,2461.0,0.123359,15.209,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,8,0.0,0.0,0.0,0.0,0.0,0.036648,0.941858,11.351358,22.063656,33.336546,0.957204,2461.0,0.119223,15.976,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Physical-delete,cluster,0.5,9,0.0,0.0,0.0,0.0,0.0,0.039545,0.936305,12.063013,21.250384,31.814709,0.9682,2461.0,0.119202,14.789,0.406339,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,0,0.0,0.09152078,0.11797909,0.12796941,0.0,0.078749,0.949523,10.721101,19.261727,30.36161,1.049092,10931.0,223.961137,15.771,0.091483,0.08787844
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,1,0.0,0.09491348,0.11674376,0.13543259,0.0,0.078532,0.96091,11.38918,18.938374,27.519314,1.049346,10931.0,219.862676,15.897,0.091483,0.08984902
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,2,0.0,0.09315775,0.12665401,0.13388224,0.0,0.081652,0.957955,10.831987,20.059468,25.561517,1.057997,10931.0,206.023914,14.333,0.091483,0.0926565
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,3,0.0,0.10091218,0.13942587,0.16851582,0.0,0.085705,0.95817,10.954445,20.263327,30.589542,1.057349,10931.0,221.598974,15.366,0.091483,0.10027853
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,4,0.0,0.09918566,0.12343535,0.12355241,0.0,0.085961,0.952324,11.30907,19.94037,28.859943,1.06119,10931.0,217.681403,15.196,0.091483,0.09294741
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,5,0.0,0.10916704,0.15290243,0.16160027,0.0,0.08615,0.95785,11.078352,19.826767,31.455836,1.033458,10931.0,217.706642,14.605,0.091483,0.10766105
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,6,0.0,0.09911581,0.12953918,0.13167824,0.0,0.08708,0.959464,11.046336,21.594803,28.399259,1.061238,10931.0,227.945465,15.665,0.091483,0.09506305
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,7,0.0,0.09901917,0.12613197,0.13656958,0.0,0.086194,0.957913,10.39863,20.107208,26.506839,1.062834,10931.0,219.232082,14.673,0.091483,0.09554398
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,8,0.0,0.0880385,0.11693,0.14566872,0.0,0.087751,0.959695,11.322267,20.011261,30.11386,1.069914,10931.0,239.52093,15.87,0.091483,0.08806315
MIMIC-IV-CaseStudy,1800000,1800000,Periodic-rebuild,cluster,0.5,9,0.0,0.08952571,0.11877278,0.13310527,0.0,0.087004,0.959048,11.102661,20.977385,30.64832,1.048399,10931.0,226.813783,15.831,0.091483,0.08756255
MIMIC-IV-CaseStudy,1800000,1800000,Per-role-index,cluster,0.5,0,0.0,0.0,0.0,0.0,0.0,0.002295,0.971852,9.159753,16.246164,25.55578,38.306109,4000.0,0.082582,29.802,0.25,0.0
