dataset,N,N_indexed,method,user_type,frac,seed,topk_drift_before_after,recall_before,recall_after,route_trace_drift_before_after,latency_delta_ms,distance_computation_delta_rate,expanded_nodes_delta_rate
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.3,7,0.007864,0.968634,0.968877,0.004879,0.013371,0.001462,0.001895
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.3,8,0.010205,0.970241,0.970538,0.008381,0.020116,0.002222,0.001411
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.3,9,0.010026,0.970262,0.972413,0.006114,0.016779,0.002283,0.001424
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,0,0.00244,0.968108,0.970415,0.001542,0.006293,0.002349,0.003573
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,1,0.001561,0.975764,0.970802,0.0,0.012877,0.003658,0.002447
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,2,0.003723,0.970903,0.96845,0.002646,0.021385,0.001703,0.002151
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,3,0.003764,0.97227,0.969785,0.003491,0.012764,0.002271,0.002581
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,4,0.001658,0.97193,0.967497,0.0,0.011041,0.000938,0.002316
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,5,0.001327,0.970002,0.969716,0.000298,0.005602,0.002192,0.001568
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,6,0.002118,0.974133,0.972088,0.002579,0.021956,0.003313,0.002203
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,7,0.001988,0.968459,0.972921,0.0,0.015941,0.0,0.002418
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,8,0.00527,0.971452,0.970643,0.003865,0.01093,0.003077,0.001603
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.3,9,0.001695,0.970988,0.968887,0.002012,0.028077,8e-06,0.002532
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,0,0.002094,0.969589,0.972438,0.00266,0.009806,0.000457,0.002369
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,1,0.001388,0.973176,0.972524,0.001843,0.02563,0.001629,0.0039
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,2,0.000987,0.971404,0.972378,0.001338,0.011741,0.002145,0.001882
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,3,0.001761,0.97148,0.970469,0.001296,0.010034,0.001926,0.004576
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,4,0.002093,0.971216,0.96978,0.001725,0.006089,0.000741,0.002491
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,5,0.002477,0.969228,0.974042,0.00169,0.013441,0.001383,0.002896
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,6,0.002964,0.972833,0.969467,0.001975,0.017837,0.001438,0.00281
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,7,0.003559,0.972173,0.969749,0.005547,0.021126,0.001263,0.001802
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,8,0.001375,0.971092,0.969517,0.001794,0.009671,0.002302,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.3,9,0.00192,0.970821,0.970616,0.001166,0.019721,0.002055,0.001009
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,0,0.002181,0.967984,0.973324,0.000638,0.024011,0.00155,0.001093
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,1,0.002031,0.973381,0.972989,0.001333,0.013219,0.001652,0.001513
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,2,0.002251,0.971796,0.971878,0.004417,0.018175,0.00362,0.001564
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,3,0.003576,0.969453,0.969192,0.002827,0.00522,0.001833,0.000379
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,4,0.002926,0.972167,0.972781,0.003306,0.025791,0.003573,0.002512
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,5,0.001959,0.967113,0.970627,0.003323,0.019942,0.000861,0.002534
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,6,0.003087,0.970037,0.967966,0.002485,0.015185,0.002458,0.001226
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,7,0.001872,0.972111,0.969237,0.000277,0.014581,0.001826,0.002019
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,8,0.001982,0.973691,0.96998,0.001773,0.018784,0.001258,0.00243
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.3,9,0.002362,0.972674,0.970048,0.002632,0.019897,0.00176,0.001762
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,0,0.010485,0.970907,0.972442,0.006372,0.021588,0.001628,3.4e-05
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,1,0.008392,0.970301,0.970909,0.007701,0.01298,0.002614,0.001617
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,2,0.0163,0.970539,0.971228,0.012463,0.011548,0.001124,0.002163
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,3,0.010797,0.967605,0.973213,0.008101,0.024835,0.001507,0.002446
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,4,0.013725,0.968913,0.971546,0.009863,0.016123,0.001525,0.00194
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,5,0.012308,0.970209,0.974262,0.010661,0.024668,0.00111,0.001344
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,6,0.012611,0.969998,0.970007,0.011695,0.01435,0.001734,0.001399
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,7,0.014016,0.969995,0.972036,0.009219,0.016979,0.002803,0.004831
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,8,0.011545,0.970028,0.970903,0.010594,0.0079,0.002203,0.001233
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.4,9,0.014908,0.971191,0.970185,0.011417,0.010579,0.00299,0.001901
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,0,0.001783,0.973583,0.972587,0.001635,0.01005,0.001597,0.001731
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,1,0.002369,0.971612,0.970298,0.0,0.016407,0.002278,0.001523
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,2,0.004096,0.972355,0.973488,0.003113,0.009182,0.002021,0.002898
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,3,0.001402,0.97209,0.970497,0.002233,0.008799,0.001929,0.003058
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,4,0.00408,0.971927,0.97344,0.003456,0.003181,0.001802,0.003769
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,5,0.002662,0.968736,0.970525,0.002696,0.014219,0.002359,0.001804
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,6,0.002309,0.968286,0.971365,0.001658,0.007383,0.001921,0.002892
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,7,0.003759,0.972061,0.973039,0.002473,0.018508,0.000905,0.002464
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,8,0.00274,0.972839,0.970356,0.001139,0.009508,0.001454,0.001413
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.4,9,0.00568,0.970022,0.972302,0.004141,0.017008,0.002981,0.002409
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,0,0.002193,0.975447,0.970207,0.001366,0.020726,0.000476,0.003441
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,1,0.003512,0.969437,0.970729,0.004937,0.014074,0.002896,0.00379
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,2,0.001763,0.967781,0.969926,0.003337,0.014689,0.0,0.002095
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,3,0.002168,0.970722,0.972205,0.002524,0.010829,0.003203,0.002236
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,4,0.00265,0.971452,0.971544,0.001313,0.001038,0.003424,0.001658
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,5,0.003032,0.969491,0.969832,0.002763,0.011656,0.003321,0.002974
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,6,0.002561,0.967504,0.972682,0.001893,0.009903,0.001038,0.002709
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,7,0.000298,0.970514,0.971751,0.000554,0.01884,0.002495,0.000772
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,8,0.004247,0.970754,0.970067,0.001326,0.027017,0.001425,0.00233
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.4,9,0.001672,0.971015,0.969426,8.5e-05,0.008464,0.003135,0.000501
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,0,0.003079,0.970174,0.971983,0.002667,0.008287,0.004942,0.000589
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,1,0.002796,0.97317,0.972362,0.001927,0.01318,0.002131,0.000923
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,2,0.003787,0.968106,0.971652,0.004338,0.01501,0.003256,0.002075
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,3,0.00266,0.971253,0.971383,0.000298,0.007812,0.000744,0.002735
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,4,0.001883,0.971748,0.972225,0.001855,0.008414,0.00166,0.00268
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,5,0.003983,0.972887,0.972343,0.00323,0.009137,0.001943,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,6,0.001782,0.971054,0.970958,0.000694,0.011412,0.00173,0.001496
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,7,0.001838,0.96756,0.973287,0.000896,0.008958,0.001504,0.001691
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,8,0.002219,0.968275,0.970003,0.002006,0.027215,0.00307,0.001749
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.4,9,0.002811,0.970474,0.969266,0.002406,0.017742,0.002556,0.002279
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,0,0.012794,0.972252,0.969451,0.009692,0.030403,0.000355,0.002443
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,1,0.014865,0.970272,0.970184,0.008916,0.017242,0.001738,0.000489
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,2,0.010363,0.970766,0.97267,0.00928,0.015653,0.002386,0.000823
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,3,0.010305,0.972683,0.972429,0.008198,0.015499,0.001957,0.002378
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,4,0.013774,0.971664,0.970456,0.011706,0.019938,0.001796,0.000299
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,5,0.013458,0.972013,0.975482,0.009759,0.018038,0.003778,0.001495
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,6,0.012065,0.972135,0.970249,0.008981,0.014016,0.003273,0.002083
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,7,0.015137,0.97091,0.97115,0.008921,0.019148,0.001572,0.001238
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,8,0.009196,0.970151,0.970112,0.00802,0.017985,0.003388,0.00304
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.5,9,0.011998,0.972429,0.970655,0.007814,0.010387,0.000706,0.001501
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,0,0.003401,0.970107,0.972359,0.006154,0.013227,0.001794,0.000516
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,1,0.003929,0.971141,0.970979,0.002796,0.021313,0.002174,0.00176
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,2,0.002594,0.971346,0.970584,0.003831,0.025225,0.001096,0.003379
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,3,0.004292,0.972987,0.97065,0.002357,0.018686,0.000972,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,4,0.006154,0.970747,0.971142,0.005644,0.017667,0.003432,0.001441
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,5,0.004814,0.973943,0.969052,0.003446,0.015147,0.003063,0.000816
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,6,0.003533,0.971341,0.971875,0.002584,0.02517,0.001231,1e-05
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,7,0.002931,0.970168,0.971501,0.002378,0.001405,0.001866,0.002983
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,8,0.003738,0.971283,0.969946,0.003235,0.014957,0.001269,0.003512
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.5,9,0.002296,0.971764,0.970837,0.000932,0.007029,0.001423,0.002792
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,0,0.000921,0.971748,0.968464,0.0,0.008959,0.001636,0.000865
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,1,0.001806,0.967888,0.972048,0.000989,0.018824,0.002083,0.002147
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,2,0.005001,0.970036,0.975244,0.00368,0.01333,0.00206,0.002358
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,3,0.001528,0.971295,0.97204,0.0,0.008915,0.002191,0.0
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,4,0.002644,0.97192,0.969476,0.000624,0.004813,0.001394,0.000553
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,5,0.002744,0.97056,0.970609,0.002382,0.016518,0.001994,0.001285
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,6,0.00159,0.972158,0.970179,0.000632,0.009189,0.000753,0.004212
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,7,0.002591,0.97132,0.97144,0.003031,0.021823,0.003395,0.002961
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,8,0.003821,0.97025,0.971502,0.000226,0.000806,0.002688,0.003065
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.5,9,0.002259,0.971761,0.970604,0.000597,0.016769,0.000193,0.004026
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,0,0.003886,0.970669,0.971369,0.003875,0.018397,0.002259,0.00336
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,1,0.004028,0.970632,0.96827,0.003024,0.005254,0.00099,0.001844
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,2,0.004117,0.972287,0.970585,0.00219,0.009143,0.002073,0.003487
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,3,0.004172,0.973185,0.97318,0.003736,0.005602,0.001003,0.003971
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,4,0.003929,0.970887,0.969413,0.002272,0.019343,0.00138,0.001876
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,5,0.002004,0.970951,0.9697,0.001692,0.004925,0.001885,0.002252
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,6,0.002289,0.971893,0.97035,0.002186,0.020955,0.001332,0.002023
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,7,0.002981,0.971599,0.969574,0.002051,0.022662,0.001872,0.001974
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,8,0.002514,0.973364,0.971625,0.002294,0.021293,0.003323,0.001962
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.5,9,0.000881,0.970931,0.970091,0.000847,0.017792,0.002648,0.001909
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,0,0.009456,0.973483,0.971912,0.007766,0.013119,0.001913,0.002227
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,1,0.006844,0.972564,0.968951,0.004614,0.016811,0.0,0.002286
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,2,0.008163,0.972323,0.971156,0.00515,0.004709,0.001971,0.001698
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,3,0.003644,0.971889,0.973039,0.003002,0.01046,0.003271,0.002858
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,4,0.009006,0.969001,0.973163,0.010218,0.01625,0.005222,0.001758
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,5,0.00865,0.970954,0.970454,0.006759,0.009288,0.000543,0.003359
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,6,0.004791,0.969857,0.971417,0.003632,0.019584,0.002511,0.001757
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,7,0.008283,0.969344,0.968729,0.005222,0.002756,0.001931,0.00146
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,8,0.006263,0.97091,0.969361,0.006648,0.012601,0.001696,0.001724
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.1,9,0.005097,0.97329,0.971382,0.004954,0.027564,0.000825,0.002492
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,0,0.001331,0.972939,0.970301,9e-05,0.016209,0.001125,0.001262
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,1,0.001643,0.972361,0.970281,0.002294,0.015252,1e-06,0.002404
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,2,0.002121,0.972973,0.968882,0.0,0.009921,0.002092,0.002646
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,3,0.002565,0.970725,0.970331,0.0,0.017291,0.002998,0.000337
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,4,0.003145,0.972375,0.970189,0.000792,0.013195,0.002353,0.001684
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,5,0.001504,0.974245,0.970549,0.001539,0.008597,0.003664,0.000893
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,6,0.00187,0.968969,0.970411,0.000518,0.0,0.001778,0.002715
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,7,0.001353,0.971747,0.97072,0.00126,0.010132,0.001969,0.00176
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,8,0.002897,0.969864,0.970379,0.002549,0.012967,0.003177,0.000798
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,same_role_still_authorized,0.1,9,0.001039,0.970591,0.969044,0.0,0.022696,0.001182,0.003017
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,0,0.002161,0.973425,0.97251,0.001783,0.021824,0.001646,0.001155
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,1,0.002076,0.969436,0.971958,0.001803,0.013753,0.003099,0.002406
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,2,0.002422,0.972914,0.968523,0.001913,0.01303,0.001006,0.002097
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,3,0.001881,0.971646,0.973978,0.000892,0.017631,0.000617,0.002729
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,4,0.00086,0.972238,0.972285,0.0,0.015384,0.002782,0.001658
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,5,0.002052,0.969512,0.970384,0.0,0.000379,0.002723,0.000655
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,6,0.003089,0.973387,0.969178,0.002893,0.005758,0.003966,0.003361
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,7,0.003615,0.97154,0.968386,0.003771,0.021908,0.002619,0.001629
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,8,0.00046,0.970692,0.967257,0.0,0.027591,0.003658,0.002635
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,different_role_still_authorized,0.1,9,0.003354,0.969933,0.967923,0.004038,0.016038,0.003832,0.002222
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,0,0.003077,0.97087,0.972555,0.001313,0.015532,0.002329,0.002087
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,1,0.004413,0.971721,0.96916,0.003314,0.021072,0.001632,0.001105
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,2,0.000913,0.971349,0.970809,0.001064,0.011719,0.001068,0.001
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,3,0.000411,0.972768,0.971911,0.0,0.016632,0.001902,0.002811
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,4,0.000451,0.971281,0.971731,0.000465,0.007283,0.000822,0.001299
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,5,0.001579,0.970171,0.971777,0.001222,0.015075,0.0,0.001702
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,6,0.002186,0.968066,0.971238,0.000798,0.012104,8.4e-05,0.00095
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,7,0.001489,0.969694,0.97016,0.0,0.002869,0.000852,0.002257
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,8,0.000615,0.972226,0.972973,0.001097,0.021811,0.002139,0.001172
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,ancestor_descendant_still_authorized,0.1,9,0.001425,0.973689,0.972649,0.00107,0.026679,0.003591,0.000786
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.2,0,0.008531,0.970621,0.971046,0.006468,0.007154,0.002131,0.002083
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.2,1,0.007918,0.9697,0.971963,0.006408,0.023891,0.003581,0.001727
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.2,2,0.008936,0.971664,0.968497,0.007201,0.026416,0.002599,0.002661
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.2,3,0.013232,0.971026,0.97386,0.008668,0.031638,0.002145,0.000664
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.2,4,0.006051,0.970976,0.97054,0.007111,0.014107,0.001192,0.002872
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,revoked_user,0.2,5,0.011018,0.969213,0.972495,0.008627,0.016887,0.0,0.001527
